Date,fees/volume_sum
2009-10-01,0.0
2009-10-02,0.0
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-10,0.0
2009-10-11,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-17,0.0
2009-10-18,0.0
2009-10-19,0.0
2009-10-20,0.12
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-24,0.0
2009-10-25,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,0.0
2009-10-31,0.0
2009-11-01,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-07,0.0
2009-11-08,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-14,0.0
2009-11-15,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-21,0.0
2009-11-22,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-26,0.0
2009-11-27,0.0
2009-11-28,0.0
2009-11-29,0.0
2009-11-30,0.0
2009-12-01,0.22
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-05,0.0
2009-12-06,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-12,0.0
2009-12-13,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-19,0.0
2009-12-20,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-25,0.0
2009-12-26,0.0
2009-12-27,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-01,0.0
2010-01-02,0.0
2010-01-03,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-09,0.0
2010-01-10,0.0
2010-01-11,0.0
2010-01-12,0.26
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-16,0.0
2010-01-17,0.0
2010-01-18,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-23,0.0
2010-01-24,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-01-30,0.0
2010-01-31,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-06,0.0
2010-02-07,0.0
2010-02-08,0.0
2010-02-09,0.44
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-13,0.0
2010-02-14,0.0
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,0.0
2010-02-21,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-02-27,0.0
2010-02-28,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-06,0.0
2010-03-07,0.0
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,0.0
2010-03-21,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-27,0.0
2010-03-28,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-02,0.0
2010-04-03,0.0
2010-04-04,0.26
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-10,0.0
2010-04-11,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-17,0.0
2010-04-18,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-24,0.0
2010-04-25,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-08,0.0
2010-05-09,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,6.71
2010-05-15,2.64
2010-05-16,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-22,0.99
2010-05-23,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-05-29,0.0
2010-05-30,0.0
2010-05-31,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-05,0.0
2010-06-06,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-19,0.0
2010-06-20,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-26,0.0
2010-06-27,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,1.37
2010-07-01,0.0
2010-07-02,0.0
2010-07-03,0.0
2010-07-04,0.0
2010-07-05,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-10,0.0
2010-07-11,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.01
2010-07-15,0.66
2010-07-16,0.27
2010-07-17,0.05
2010-07-18,0.83
2010-07-19,0.09
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.01
2010-07-24,0.0
2010-07-25,2.9
2010-07-26,1.51
2010-07-27,0.67
2010-07-28,1.05
2010-07-29,0.89
2010-07-30,0.29
2010-07-31,0.3
2010-08-01,0.31
2010-08-02,0.21
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-07,2.31
2010-08-08,0.0
2010-08-09,4.32
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-14,0.0
2010-08-15,0.0
2010-08-16,0.67
2010-08-17,0.0
2010-08-18,1.56
2010-08-19,0.0
2010-08-20,0.0
2010-08-21,0.0
2010-08-22,0.0
2010-08-23,0.0
2010-08-24,0.8
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,0.0
2010-08-28,1.1e-06
2010-08-29,0.23
2010-08-30,0.36
2010-08-31,0.2000003
2010-09-01,0.0800002
2010-09-02,0.0
2010-09-03,0.0
2010-09-04,0.0
2010-09-05,0.01
2010-09-06,1e-07
2010-09-07,0.0
2010-09-08,2e-07
2010-09-09,0.1100001
2010-09-10,1e-07
2010-09-11,0.0
2010-09-12,0.15
2010-09-13,1e-07
2010-09-14,0.00960352
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-18,0.18
2010-09-19,0.0
2010-09-20,0.0
2010-09-21,1e-07
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-25,0.0
2010-09-26,0.0
2010-09-27,0.02
2010-09-28,1.44
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.56
2010-10-02,0.00776813
2010-10-03,0.00776625
2010-10-04,9.9e-07
2010-10-05,0.0
2010-10-06,1.09e-06
2010-10-07,0.0
2010-10-08,0.0
2010-10-09,0.0
2010-10-10,0.0
2010-10-11,1.09e-06
2010-10-12,0.0
2010-10-13,0.35
2010-10-14,0.0
2010-10-15,0.0
2010-10-16,0.0
2010-10-17,0.0
2010-10-18,0.02
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.00776615
2010-10-22,0.0
2010-10-23,0.05
2010-10-24,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-10-30,0.0
2010-10-31,0.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-06,0.0
2010-11-07,0.0
2010-11-08,0.83
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-13,0.0
2010-11-14,0.0
2010-11-15,0.48
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.08
2010-11-20,1.0
2010-11-21,1.04
2010-11-22,0.56
2010-11-23,0.48
2010-11-24,0.19
2010-11-25,0.0
2010-11-26,0.37
2010-11-27,0.02
2010-11-28,0.0
2010-11-29,0.03
2010-11-30,0.01
2010-12-01,0.04
2010-12-02,0.06
2010-12-03,0.01
2010-12-04,0.01090727
2010-12-05,0.03
2010-12-06,0.04518713
2010-12-07,0.08214637
2010-12-08,0.04
2010-12-09,0.03727261
2010-12-10,0.07
2010-12-11,0.11724798
2010-12-12,0.14857412
2010-12-13,0.31147648
2010-12-14,0.04892339
2010-12-15,0.06743052
2010-12-16,0.10356946
2010-12-17,0.23443294
2010-12-18,0.06653564
2010-12-19,0.11564519
2010-12-20,0.06699317
2010-12-21,0.11
2010-12-22,0.17743052
2010-12-23,0.06
2010-12-24,0.07829328
2010-12-25,0.06743052
2010-12-26,0.09564519
2010-12-27,0.07664517
2010-12-28,0.10339267
2010-12-29,0.13574567
2010-12-30,0.09238552
2010-12-31,0.02335061
2011-01-01,0.08915258
2011-01-02,0.08767732
2011-01-03,0.72825402
2011-01-04,0.03129091
2011-01-05,0.09287614
2011-01-06,0.08308601
2011-01-07,0.05352512
2011-01-08,0.01765433
2011-01-09,0.14
2011-01-10,0.06884469
2011-01-11,0.04152517
2011-01-12,0.2906039
2011-01-13,0.02493887
2011-01-14,0.06493887
2011-01-15,0.10493887
2011-01-16,0.0862786
2011-01-17,0.1580748
2011-01-18,0.03768351
2011-01-19,0.05
2011-01-20,0.11736667
2011-01-21,0.05048576
2011-01-22,0.46923415
2011-01-23,0.35905919
2011-01-24,0.23
2011-01-25,0.12905919
2011-01-26,0.11
2011-01-27,0.59
2011-01-28,0.06
2011-01-29,0.44195608
2011-01-30,2.82108788
2011-01-31,0.76
2011-02-01,0.79108788
2011-02-02,0.05
2011-02-03,0.16818974
2011-02-04,0.12359852
2011-02-05,0.15826263
2011-02-06,0.12112588
2011-02-07,0.31547204
2011-02-08,0.17736992
2011-02-09,0.06551728
2011-02-10,0.87294408
2011-02-11,0.49910687
2011-02-12,0.74186934
2011-02-13,0.24
2011-02-14,2.74
2011-02-15,0.24346193
2011-02-16,0.59
2011-02-17,0.12346193
2011-02-18,0.53
2011-02-19,0.54
2011-02-20,0.2
2011-02-21,0.41
2011-02-22,0.24546822
2011-02-23,0.37785377
2011-02-24,0.16769472
2011-02-25,0.41097152
2011-02-26,0.56049575
2011-02-27,1.08
2011-02-28,0.51785377
2011-03-01,0.42215377
2011-03-02,0.3925
2011-03-03,7.0669
2011-03-04,0.7207
2011-03-05,2.40320002
2011-03-06,5.2015
2011-03-07,5.97707488
2011-03-08,3.93000002
2011-03-09,3.24779297
2011-03-10,2.22833744
2011-03-11,6.58222915
2011-03-12,1.54693618
2011-03-13,1.75539295
2011-03-14,1.77642325
2011-03-15,1.83019999
2011-03-16,1.81
2011-03-17,1.38939294
2011-03-18,1.35139999
2011-03-19,1.21779295
2011-03-20,2.4870787
2011-03-21,8.66789295
2011-03-22,10.5302
2011-03-23,18.0735627
2011-03-24,8.27023194
2011-03-25,5.1827
2011-03-26,4.5301
2011-03-27,6.3202327
2011-03-28,4.41
2011-03-29,3.42010001
2011-03-30,4.1309
2011-03-31,3.92
2011-04-01,3.4
2011-04-02,2.74040002
2011-04-03,4.2491133
2011-04-04,5.67785472
2011-04-05,5.2708
2011-04-06,4.89030001
2011-04-07,2.9902
2011-04-08,4.1201
2011-04-09,4.21
2011-04-10,5.25368921
2011-04-11,4.36709964
2011-04-12,4.69552894
2011-04-13,4.06059999
2011-04-14,14.2031
2011-04-15,2.50004348
2011-04-16,3.66088576
2011-04-17,2.1625
2011-04-18,3.27520399
2011-04-19,5.65128213
2011-04-20,7.14490659
2011-04-21,3.3737338
2011-04-22,5.29
2011-04-23,5.2712
2011-04-24,6.65212226
2011-04-25,8.71326592
2011-04-26,5.11887739
2011-04-27,9.21167893
2011-04-28,6.6305
2011-04-29,7.42157689
2011-04-30,10.33932272
2011-05-01,11.33184732
2011-05-02,4.81371355
2011-05-03,4.81618089
2011-05-04,6.36378725
2011-05-05,9.49085224
2011-05-06,7.58751661
2011-05-07,6.65502296
2011-05-08,7.42987117
2011-05-09,10.88841447
2011-05-10,8.16121563
2011-05-11,7.99288502
2011-05-12,7.23333412
2011-05-13,11.54072268
2011-05-14,14.5062688
2011-05-15,14.89642967
2011-05-16,14.6451212
2011-05-17,13.78504578
2011-05-18,19.6534412
2011-05-19,16.22203741
2011-05-20,17.44287894
2011-05-21,21.09099033
2011-05-22,18.82072222
2011-05-23,17.89042548
2011-05-24,21.10884931
2011-05-25,20.84249128
2011-05-26,21.20593701
2011-05-27,13.83792316
2011-05-28,13.95017832
2011-05-29,13.79916359
2011-05-30,18.69512439
2011-05-31,19.95330875
2011-06-01,24.09437364
2011-06-02,23.67861874
2011-06-03,26.26233617
2011-06-04,32.17970115
2011-06-05,23.68250492
2011-06-06,29.30295222
2011-06-07,29.07019952
2011-06-08,44.39330716
2011-06-09,43.33116344
2011-06-10,38.40760005
2011-06-11,35.3582706
2011-06-12,44.3103694
2011-06-13,36.54969249
2011-06-14,36.22552882
2011-06-15,40.07210388
2011-06-16,31.88585283
2011-06-17,30.92216766
2011-06-18,28.33145981
2011-06-19,25.89261141
2011-06-20,20.2764328
2011-06-21,17.89533531
2011-06-22,17.71723129
2011-06-23,14.54556958
2011-06-24,16.40096242
2011-06-25,23.41617735
2011-06-26,25.25259969
2011-06-27,26.52695141
2011-06-28,19.84870564
2011-06-29,19.98040622
2011-06-30,17.700014
2011-07-01,18.66566795
2011-07-02,14.73519868
2011-07-03,13.34786788
2011-07-04,16.00174485
2011-07-05,18.80583735
2011-07-06,17.00709649
2011-07-07,14.01481972
2011-07-08,13.22525411
2011-07-09,12.97080973
2011-07-10,12.51029136
2011-07-11,14.86748074
2011-07-12,12.78697604
2011-07-13,14.94299643
2011-07-14,13.39252803
2011-07-15,16.29588524
2011-07-16,11.1504469
2011-07-17,12.13235639
2011-07-18,12.93738114
2011-07-19,14.84897984
2011-07-20,10.57322296
2011-07-21,9.00174475
2011-07-22,13.54095816
2011-07-23,7.70811859
2011-07-24,10.20384419
2011-07-25,12.10683379
2011-07-26,7.83379577
2011-07-27,8.88988639
2011-07-28,7.53972477
2011-07-29,7.11432307
2011-07-30,5.71270055
2011-07-31,6.80016221
2011-08-01,7.69590762
2011-08-02,7.42971882
2011-08-03,8.19534382
2011-08-04,7.77788215
2011-08-05,6.37744951
2011-08-06,24.09643181
2011-08-07,6.53899155
2011-08-08,7.94504845
2011-08-09,11.68800022
2011-08-10,10.74649911
2011-08-11,7.11131223
2011-08-12,6.08149005
2011-08-13,6.89250462
2011-08-14,10.31653556
2011-08-15,9.74393646
2011-08-16,9.93047003
2011-08-17,6.74044315
2011-08-18,5.91856628
2011-08-19,7.7670445
2011-08-20,5.41691304
2011-08-21,5.68728636
2011-08-22,7.55144943
2011-08-23,6.96478529
2011-08-24,8.69528835
2011-08-25,5.9971543
2011-08-26,4.68880866
2011-08-27,5.02820664
2011-08-28,4.51282409
2011-08-29,5.35429164
2011-08-30,9.82284288
2011-08-31,5.91458926
2011-09-01,5.61094361
2011-09-02,6.83590736
2011-09-03,3.82927997
2011-09-04,9.87229329
2011-09-05,7.1708289
2011-09-06,6.52405064
2011-09-07,8.13899549
2011-09-08,4.66847138
2011-09-09,7.67312696
2011-09-10,5.36476482
2011-09-11,5.09702161
2011-09-12,5.37417472
2011-09-13,4.15771892
2011-09-14,3.78071682
2011-09-15,7.32051008
2011-09-16,4.96831626
2011-09-17,5.15724892
2011-09-18,5.37796247
2011-09-19,5.92737413
2011-09-20,6.56952256
2011-09-21,5.17605015
2011-09-22,3.78408626
2011-09-23,4.229413
2011-09-24,6.71538477
2011-09-25,3.36760959
2011-09-26,2.94068583
2011-09-27,4.67819858
2011-09-28,4.379026
2011-09-29,3.40420567
2011-09-30,3.60740812
2011-10-01,3.64170627
2011-10-02,3.17980555
2011-10-03,9.04096463
2011-10-04,3.67361125
2011-10-05,3.96348448
2011-10-06,8.08896045
2011-10-07,4.29311937
2011-10-08,3.31460839
2011-10-09,2.93826347
2011-10-10,3.34552432
2011-10-11,5.23729813
2011-10-12,4.62867518
2011-10-13,4.15961153
2011-10-14,3.40803011
2011-10-15,3.37524119
2011-10-16,3.20900548
2011-10-17,4.29614349
2011-10-18,2.90288072
2011-10-19,3.26182986
2011-10-20,6.01146197
2011-10-21,2.67678376
2011-10-22,2.81398947
2011-10-23,3.12097763
2011-10-24,3.48844221
2011-10-25,2.74079235
2011-10-26,3.08756534
2011-10-27,2.6844951
2011-10-28,3.04376757
2011-10-29,3.47376641
2011-10-30,3.28358643
2011-10-31,3.1218532
2011-11-01,4.90302985
2011-11-02,3.29867938
2011-11-03,2.90902778
2011-11-04,3.14947335
2011-11-05,3.62211848
2011-11-06,2.36602429
2011-11-07,3.48022274
2011-11-08,4.16780068
2011-11-09,3.28183143
2011-11-10,3.33778992
2011-11-11,2.09090012
2011-11-12,2.47113317
2011-11-13,2.84207788
2011-11-14,2.75307178
2011-11-15,2.88289742
2011-11-16,3.76975825
2011-11-17,2.84779587
2011-11-18,3.35692678
2011-11-19,3.1302203
2011-11-20,3.9353639
2011-11-21,2.77203285
2011-11-22,2.95829998
2011-11-23,3.51238566
2011-11-24,3.99912116
2011-11-25,4.2864208
2011-11-26,2.83428324
2011-11-27,2.55055237
2011-11-28,3.04346641
2011-11-29,4.38064219
2011-11-30,3.6548132
2011-12-01,4.48500523
2011-12-02,4.59537048
2011-12-03,4.65336537
2011-12-04,2.84299205
2011-12-05,3.00216604
2011-12-06,4.24956871
2011-12-07,3.86961131
2011-12-08,2.73893984
2011-12-09,3.0104452
2011-12-10,2.88798269
2011-12-11,220.2034227
2011-12-12,177.32322513
2011-12-13,4.05414175
2011-12-14,3.86264306
2011-12-15,7.82976711
2011-12-16,2.70176401
2011-12-17,3.61587343
2011-12-18,3.10125952
2011-12-19,4.15730356
2011-12-20,5.90673522
2011-12-21,4.26075206
2011-12-22,3.45347236
2011-12-23,2.65278626
2011-12-24,2.24582386
2011-12-25,2.92534449
2011-12-26,3.25628134
2011-12-27,2.99677875
2011-12-28,3.14922344
2011-12-29,4.15995739
2011-12-30,3.33845198
2011-12-31,3.94540785
2012-01-01,3.55428136
2012-01-02,5.55312158
2012-01-03,5.35215755
2012-01-04,14.19587733
2012-01-05,5.69832762
2012-01-06,6.48923847
2012-01-07,4.47999358
2012-01-08,3.72339797
2012-01-09,6.36959413
2012-01-10,4.89613037
2012-01-11,5.70224742
2012-01-12,41.21799271
2012-01-13,9.78890443
2012-01-14,12.78590354
2012-01-15,13.42837115
2012-01-16,39.00729892
2012-01-17,7.65115618
2012-01-18,10.84433779
2012-01-19,27.51359672
2012-01-20,24.76691769
2012-01-21,4.77026648
2012-01-22,3.03810531
2012-01-23,4.95998425
2012-01-24,9.74988917
2012-01-25,7.67575923
2012-01-26,8.95157979
2012-01-27,22.99546222
2012-01-28,9.0851158
2012-01-29,220.50932057
2012-01-30,29.11896874
2012-01-31,7.18514321
2012-02-01,4.75073058
2012-02-02,11.58782875
2012-02-03,6.90589652
2012-02-04,8.68539583
2012-02-05,4.26033091
2012-02-06,4.29055832
2012-02-07,6.64074854
2012-02-08,5.11443415
2012-02-09,7.4184694
2012-02-10,4.17461763
2012-02-11,3.91143183
2012-02-12,3.86719352
2012-02-13,5.25311801
2012-02-14,15.47396451
2012-02-15,6.10036407
2012-02-16,10.06136133
2012-02-17,3.61639153
2012-02-18,3.34530801
2012-02-19,2.65186887
2012-02-20,4.11776338
2012-02-21,3.42801758
2012-02-22,3.413929
2012-02-23,5.00951708
2012-02-24,4.41363023
2012-02-25,3.12296116
2012-02-26,3.4264833
2012-02-27,5.66176552
2012-02-28,3.84771572
2012-02-29,3.40234542
2012-03-01,6.71836722
2012-03-02,4.50574566
2012-03-03,2.4639481
2012-03-04,4.82666734
2012-03-05,5.18860926
2012-03-06,4.84595258
2012-03-07,4.0207262
2012-03-08,4.07410789
2012-03-09,4.13638026
2012-03-10,4.38179608
2012-03-11,2.90460712
2012-03-12,3.76477631
2012-03-13,11.31640397
2012-03-14,5.17901821
2012-03-15,3.61549948
2012-03-16,8.82293451
2012-03-17,3.56057831
2012-03-18,3.22801017
2012-03-19,4.22460866
2012-03-20,4.81981657
2012-03-21,3.37831566
2012-03-22,3.38385442
2012-03-23,4.22778506
2012-03-24,14.90705662
2012-03-25,6.90424078
2012-03-26,3.47762179
2012-03-27,4.26964421
2012-03-28,4.94067765
2012-03-29,4.465422
2012-03-30,4.39585095
2012-03-31,4.51687503
2012-04-01,3.8187765
2012-04-02,4.18861998
