Date,blockchain/utxo_spent_value_median
2012-05-27,0.12
2012-05-28,0.1
2012-05-29,0.1245
2012-05-30,0.15
2012-05-31,0.16
2012-06-01,0.12022239
2012-06-02,0.29135279
2012-06-03,0.1
2012-06-04,0.06
2012-06-05,0.08
2012-06-06,0.35
2012-06-07,0.2035683
2012-06-08,0.1689
2012-06-09,0.11662812
2012-06-10,0.07
2012-06-11,0.07809531
2012-06-12,0.32051485
2012-06-13,0.07809531
2012-06-14,0.03004677
2012-06-15,0.0683088
2012-06-16,0.10426201
2012-06-17,0.07809531
2012-06-18,0.07809531
2012-06-19,0.15546875
2012-06-20,0.10954
2012-06-21,0.09972239
2012-06-22,0.11136743
2012-06-23,0.1
2012-06-24,0.15625
2012-06-25,0.14658794
2012-06-26,0.15625
2012-06-27,0.13
2012-06-28,0.145264
2012-06-29,0.2
2012-06-30,0.10300933
2012-07-01,0.194231
2012-07-02,0.2
2012-07-03,0.30244
2012-07-04,0.194231
2012-07-05,0.1591005
2012-07-06,0.1296552
2012-07-07,0.19
2012-07-08,0.1475056
2012-07-09,0.23162
2012-07-10,0.15
2012-07-11,0.16174997
2012-07-12,0.197382
2012-07-13,0.2
2012-07-14,0.25204338
2012-07-15,0.20422998
2012-07-16,0.19428235
2012-07-17,0.18214
2012-07-18,0.1989183
2012-07-19,0.10531287
2012-07-20,0.12771
2012-07-21,0.15824988
2012-07-22,0.2
2012-07-23,0.2193136
2012-07-24,0.19299996
2012-07-25,0.2985
2012-07-26,0.2985
2012-07-27,0.53452613
2012-07-28,0.32835
2012-07-29,0.2
2012-07-30,0.32523136
2012-07-31,0.2252
2012-08-01,0.20021935
2012-08-02,0.2
2012-08-03,0.94975176
2012-08-04,0.32072843
2012-08-05,0.30668169
2012-08-06,0.20766008
2012-08-07,0.45301455
2012-08-08,0.199
2012-08-09,0.21596454
2012-08-10,0.31811947
2012-08-11,0.25
2012-08-12,0.17892544
2012-08-13,0.11192845
2012-08-14,0.24013146
2012-08-15,0.10075755
2012-08-16,0.3527629
2012-08-17,0.47346
2012-08-18,0.33606484
2012-08-19,0.10630522
2012-08-20,0.2576
2012-08-21,0.31588695
2012-08-22,0.4
2012-08-23,0.995
2012-08-24,0.50069922
2012-08-25,0.3315643
2012-08-26,0.2
2012-08-27,0.29332177
2012-08-28,0.3
2012-08-29,0.26860542
2012-08-30,0.224694
2012-08-31,0.23366064
2012-09-01,0.21316456
2012-09-02,0.24875
2012-09-03,0.1
2012-09-04,0.12
2012-09-05,0.15
2012-09-06,0.15238622
2012-09-07,0.17404032
2012-09-08,0.34366647
2012-09-09,0.4975
2012-09-10,0.1997696
2012-09-11,0.1
2012-09-12,0.12059833
2012-09-13,0.10297738
2012-09-14,0.1194
2012-09-15,0.12
2012-09-16,0.07965392
2012-09-17,0.1592
2012-09-18,0.26
2012-09-19,0.24875
2012-09-20,0.30751033
2012-09-21,0.2
2012-09-22,0.0996924
2012-09-23,0.1
2012-09-24,0.12674502
2012-09-25,0.3
2012-09-26,0.10294481
2012-09-27,0.14275782
2012-09-28,0.09949999
2012-09-29,0.2
2012-09-30,0.20615408
2012-10-01,0.17384
2012-10-02,0.27699124
2012-10-03,0.46
2012-10-04,0.16170466
2012-10-05,0.11409606
2012-10-06,0.04049999
2012-10-07,0.08766931
2012-10-08,0.08405609
2012-10-09,0.1
2012-10-10,0.103
2012-10-11,0.13084185
2012-10-12,0.2
2012-10-13,0.1060387
2012-10-14,0.1250497
2012-10-15,0.12
2012-10-16,0.07526082
2012-10-17,0.06665161
2012-10-18,0.05
2012-10-19,0.08
2012-10-20,0.07005226
2012-10-21,0.07446272
2012-10-22,0.0995
2012-10-23,0.095
2012-10-24,0.14301648
2012-10-25,0.14735
2012-10-26,0.25
2012-10-27,0.1952
2012-10-28,0.14875
2012-10-29,0.07875
2012-10-30,0.14875
2012-10-31,0.18155857
2012-11-01,0.2
2012-11-02,0.14875
2012-11-03,0.1563
2012-11-04,0.1
2012-11-05,0.09825764
2012-11-06,0.10509588
2012-11-07,0.11
2012-11-08,0.18
2012-11-09,0.2
2012-11-10,0.084681
2012-11-11,0.2
2012-11-12,0.14
2012-11-13,0.16010783
2012-11-14,0.1
2012-11-15,0.10090001
2012-11-16,0.1018609
2012-11-17,0.1
2012-11-18,0.121458
2012-11-19,0.1071225
2012-11-20,0.11764028
2012-11-21,0.0489368
2012-11-22,0.10000125
2012-11-23,0.07
2012-11-24,0.13914868
2012-11-25,0.08599996
2012-11-26,0.0795
2012-11-27,0.1885
2012-11-28,0.13148489
2012-11-29,0.09105192
2012-11-30,0.15966162
2012-12-01,0.1
2012-12-02,0.12657011
2012-12-03,0.197481
2012-12-04,0.0996924
2012-12-05,0.1
2012-12-06,0.24825
2012-12-07,0.13825
2012-12-08,0.1251348
2012-12-09,0.07934632
2012-12-10,0.07509085
2012-12-11,0.16481875
2012-12-12,0.13300653
2012-12-13,0.10660522
2012-12-14,0.11986814
2012-12-15,0.1025
2012-12-16,0.0595772
2012-12-17,0.10611698
2012-12-18,0.11037975
2012-12-19,0.13352613
2012-12-20,0.092554
2012-12-21,0.09899999
2012-12-22,0.09574304
2012-12-23,0.07
2012-12-24,0.10660522
2012-12-25,0.10615522
2012-12-26,0.0785
2012-12-27,0.08474696
2012-12-28,0.0754152
2012-12-29,0.06
2012-12-30,0.07217
2012-12-31,0.10660522
2013-01-01,0.1
2013-01-02,0.1998848
2013-01-03,0.15549135
2013-01-04,0.097758
2013-01-05,0.10180023
2013-01-06,0.1349335
2013-01-07,0.10660522
2013-01-08,0.05
2013-01-09,0.1
2013-01-10,0.068
2013-01-11,0.09899999
2013-01-12,0.1
2013-01-13,0.07965392
2013-01-14,0.0891
2013-01-15,0.11
2013-01-16,0.14
2013-01-17,0.14399996
2013-01-18,0.14282113
2013-01-19,0.09385919
2013-01-20,0.15
2013-01-21,0.16779958
2013-01-22,0.1985
2013-01-23,0.2
2013-01-24,0.1
2013-01-25,0.1383
2013-01-26,0.15
2013-01-27,0.105484
2013-01-28,0.13249079
2013-01-29,0.14875
2013-01-30,0.13367609
2013-01-31,0.1334068
2013-02-01,0.1
2013-02-02,0.15849145
2013-02-03,0.1
2013-02-04,0.1
2013-02-05,0.15726801
2013-02-06,0.1587
2013-02-07,0.08
2013-02-08,0.09899999
2013-02-09,0.0995
2013-02-10,0.09648
2013-02-11,0.1
2013-02-12,0.11
2013-02-13,0.1
2013-02-14,0.1419857
2013-02-15,0.1
2013-02-16,0.09899999
2013-02-17,0.09735
2013-02-18,0.10883125
2013-02-19,0.09608397
2013-02-20,0.07778
2013-02-21,0.09580522
2013-02-22,0.09899999
2013-02-23,0.0745314
2013-02-24,0.0775
2013-02-25,0.05
2013-02-26,0.08
2013-02-27,0.06637826
2013-02-28,0.07975392
2013-03-01,0.09321988
2013-03-02,0.07851931
2013-03-03,0.05
2013-03-04,0.08692997
2013-03-05,0.1
2013-03-06,0.09702
2013-03-07,0.06333969
2013-03-08,0.07949999
2013-03-09,0.05142773
2013-03-10,0.05
2013-03-11,0.05355261
2013-03-12,0.07
2013-03-13,0.08327094
2013-03-14,0.08520004
2013-03-15,0.07110726
2013-03-16,0.08025392
2013-03-17,0.1
2013-03-18,0.1
2013-03-19,0.11800999
2013-03-20,0.1
2013-03-21,0.06004044
2013-03-22,0.08
2013-03-23,0.06004044
2013-03-24,0.05215909
2013-03-25,0.0878535
2013-03-26,0.0766202
2013-03-27,0.09119551
2013-03-28,0.043
2013-03-29,0.05871
2013-03-30,0.025
2013-03-31,0.02198456
2013-04-01,0.06
2013-04-02,0.06950001
2013-04-03,0.0985
2013-04-04,0.07036535
2013-04-05,0.065
2013-04-06,0.074
2013-04-07,0.04
2013-04-08,0.08254573
2013-04-09,0.1
2013-04-10,0.135
2013-04-11,0.0965
2013-04-12,0.107
2013-04-13,0.076395
2013-04-14,0.05
2013-04-15,0.08
2013-04-16,0.07714192
2013-04-17,0.098
2013-04-18,0.1
2013-04-19,0.0652
2013-04-20,0.04079
2013-04-21,0.05
2013-04-22,0.06024247
2013-04-23,0.05
2013-04-24,0.0388
2013-04-25,0.04875
2013-04-26,0.04975392
2013-04-27,0.06687826
2013-04-28,0.0608571
2013-04-29,0.05217302
2013-04-30,0.02
2013-05-01,0.06
2013-05-02,0.07095894
2013-05-03,0.07
2013-05-04,0.0381111
2013-05-05,0.04
2013-05-06,0.0449
2013-05-07,0.05204401
2013-05-08,0.06063987
2013-05-09,0.04795857
2013-05-10,0.0415
2013-05-11,0.0401185
2013-05-12,0.04007696
2013-05-13,0.05
2013-05-14,0.05610522
2013-05-15,0.06011544
2013-05-16,0.05589137
2013-05-17,0.05582521
2013-05-18,0.085
2013-05-19,0.056
2013-05-20,0.07176725
2013-05-21,0.065
2013-05-22,0.0786
2013-05-23,0.06890392
2013-05-24,0.0833848
2013-05-25,0.07864263
2013-05-26,0.05
2013-05-27,0.05
2013-05-28,0.09
2013-05-29,0.075292
2013-05-30,0.07710496
2013-05-31,0.0813
2013-06-01,0.044
2013-06-02,0.08
2013-06-03,0.0985
2013-06-04,0.08899911
2013-06-05,0.09785
2013-06-06,0.06865
2013-06-07,0.1
2013-06-08,0.08
2013-06-09,0.0915
2013-06-10,0.0985
2013-06-11,0.09889051
2013-06-12,0.08627493
2013-06-13,0.1
2013-06-14,0.0985
2013-06-15,0.1
2013-06-16,0.08000392
2013-06-17,0.0786
2013-06-18,0.08000392
2013-06-19,0.0793
2013-06-20,0.0711544
2013-06-21,0.1
2013-06-22,0.08
2013-06-23,0.09351044
2013-06-24,0.1
2013-06-25,0.10067451
2013-06-26,0.1
2013-06-27,0.08912183
2013-06-28,0.1
2013-06-29,0.1
2013-06-30,0.1
2013-07-01,0.15362
2013-07-02,0.15381883
2013-07-03,0.20217029
2013-07-04,0.13
2013-07-05,0.14306
2013-07-06,0.12338567
2013-07-07,0.12841233
2013-07-08,0.1
2013-07-09,0.18147979
2013-07-10,0.18725681
2013-07-11,0.19
2013-07-12,0.14
2013-07-13,0.1393945
2013-07-14,0.1
2013-07-15,0.102
2013-07-16,0.12726814
2013-07-17,0.13778266
2013-07-18,0.15615005
2013-07-19,0.10442904
2013-07-20,0.08986045
2013-07-21,0.09929393
2013-07-22,0.1
2013-07-23,0.1
2013-07-24,0.108
2013-07-25,0.1
2013-07-26,0.107
2013-07-27,0.09
2013-07-28,0.08
2013-07-29,0.10298
2013-07-30,0.1155
2013-07-31,0.0985
2013-08-01,0.0786
2013-08-02,0.09
2013-08-03,0.06042605
2013-08-04,0.07
2013-08-05,0.08
2013-08-06,0.07
2013-08-07,0.06733879
2013-08-08,0.06
2013-08-09,0.08905
2013-08-10,0.1
2013-08-11,0.11402987
2013-08-12,0.02325865
2013-08-13,0.05171659
2013-08-14,0.09997
2013-08-15,0.06268
2013-08-16,0.08855
2013-08-17,0.02148003
2013-08-18,0.02885
2013-08-19,0.029048
2013-08-20,0.04332345
2013-08-21,0.0455
2013-08-22,0.03694552
2013-08-23,0.07866492
2013-08-24,0.05047602
2013-08-25,0.11901306
2013-08-26,0.1
2013-08-27,0.14875
2013-08-28,0.09470032
2013-08-29,0.071
2013-08-30,0.068155
2013-08-31,0.07
2013-09-01,0.0604
2013-09-02,0.059
2013-09-03,0.04
2013-09-04,0.08558313
2013-09-05,0.05341353
2013-09-06,0.05021924
2013-09-07,0.05
2013-09-08,0.04392209
2013-09-09,0.050245
2013-09-10,0.047
2013-09-11,0.097199
2013-09-12,0.07270287
2013-09-13,0.07346899
2013-09-14,0.0508
2013-09-15,0.04
2013-09-16,0.04965
2013-09-17,0.05787587
2013-09-18,0.06955
2013-09-19,0.07614
2013-09-20,0.07
2013-09-21,0.0581
2013-09-22,0.06
2013-09-23,0.0770125
2013-09-24,0.08
2013-09-25,0.09
2013-09-26,0.075
2013-09-27,0.10661
2013-09-28,0.06608031
2013-09-29,0.05426212
2013-09-30,0.10134647
2013-10-01,0.084475
2013-10-02,0.2
2013-10-03,0.0778
2013-10-04,0.06865
2013-10-05,0.05687164
2013-10-06,0.04007696
2013-10-07,0.0454702
2013-10-08,0.07574073
2013-10-09,0.05816714
2013-10-10,0.056
2013-10-11,0.06119666
2013-10-12,0.04607774
2013-10-13,0.0398
2013-10-14,0.0499
2013-10-15,0.06613481
2013-10-16,0.08211371
2013-10-17,0.0746
2013-10-18,0.05563967
2013-10-19,0.05
2013-10-20,0.04250226
2013-10-21,0.04776
2013-10-22,0.05673054
2013-10-23,0.05
2013-10-24,0.035
2013-10-25,0.0399
2013-10-26,0.02249734
2013-10-27,0.03249301
2013-10-28,0.05962772
2013-10-29,0.05555555
2013-10-30,0.0657
2013-10-31,0.04153388
2013-11-01,0.08187
2013-11-02,0.04
2013-11-03,0.062651
2013-11-04,0.10331426
2013-11-05,0.1265
2013-11-06,0.06139592
2013-11-07,0.10592153
2013-11-08,0.11115889
2013-11-09,0.1191
2013-11-10,0.09699672
2013-11-11,0.09398
2013-11-12,0.09746511
2013-11-13,0.0728
2013-11-14,0.07971974
2013-11-15,0.07527925
2013-11-16,0.0947
2013-11-17,0.08156944
2013-11-18,0.1
2013-11-19,0.09160147
2013-11-20,0.1
2013-11-21,0.05025735
2013-11-22,0.0519794
2013-11-23,0.05250709
2013-11-24,0.0499
2013-11-25,0.0604
2013-11-26,0.089
2013-11-27,0.09
2013-11-28,0.0995
2013-11-29,0.0646
2013-11-30,0.054
2013-12-01,0.0729
2013-12-02,0.1
2013-12-03,0.0709
2013-12-04,0.05520667
2013-12-05,0.07328512
2013-12-06,0.07335101
2013-12-07,0.0811359
2013-12-08,0.05195122
2013-12-09,0.05381293
2013-12-10,0.03216335
2013-12-11,0.058
2013-12-12,0.04909425
2013-12-13,0.039425
2013-12-14,0.045
2013-12-15,0.064
2013-12-16,0.04
2013-12-17,0.0739539
2013-12-18,0.0688
2013-12-19,0.0798
2013-12-20,0.05
2013-12-21,0.0544
2013-12-22,0.05
2013-12-23,0.049
2013-12-24,0.05
2013-12-25,0.04409447
2013-12-26,0.03359582
2013-12-27,0.05102047
2013-12-28,0.048
2013-12-29,0.02
2013-12-30,0.03933279
2013-12-31,0.0393025
2014-01-01,0.04308366
2014-01-02,0.03923271
2014-01-03,0.05469136
2014-01-04,0.05
2014-01-05,0.05
2014-01-06,0.04740339
2014-01-07,0.0487
2014-01-08,0.05
2014-01-09,0.04861
2014-01-10,0.04115739
2014-01-11,0.04603017
2014-01-12,0.0297
2014-01-13,0.045
2014-01-14,0.05
2014-01-15,0.04898
2014-01-16,0.04478728
2014-01-17,0.04149
2014-01-18,0.03763682
2014-01-19,0.03925808
2014-01-20,0.035932
2014-01-21,0.0399
2014-01-22,0.03922569
2014-01-23,0.04433618
2014-01-24,0.04931718
2014-01-25,0.045
2014-01-26,0.04255542
2014-01-27,0.04247315
2014-01-28,0.050317
2014-01-29,0.0444
2014-01-30,0.05
2014-01-31,0.05
2014-02-01,0.04681237
2014-02-02,0.0399
2014-02-03,0.04518625
2014-02-04,0.05
2014-02-05,0.0499
2014-02-06,0.0544
2014-02-07,0.0600823
2014-02-08,0.05
2014-02-09,0.0452606
2014-02-10,0.04966496
2014-02-11,0.0465
2014-02-12,0.03593212
2014-02-13,0.04615739
2014-02-14,0.055
2014-02-15,0.0495
2014-02-16,0.04
2014-02-17,0.03139581
2014-02-18,0.048439
2014-02-19,0.05992432
2014-02-20,0.06903183
2014-02-21,0.0714
2014-02-22,0.05982986
2014-02-23,0.06410305
2014-02-24,0.07
2014-02-25,0.0811
2014-02-26,0.06349206
2014-02-27,0.05410822
2014-02-28,0.03159622
2014-03-01,0.05901345
2014-03-02,0.05
2014-03-03,0.05781737
2014-03-04,0.06310002
2014-03-05,0.05553
2014-03-06,0.05202841
2014-03-07,0.05
2014-03-08,0.05678971
2014-03-09,0.05190649
2014-03-10,0.05
2014-03-11,0.05
2014-03-12,0.06137172
2014-03-13,0.05003471
2014-03-14,0.0233238
2014-03-15,0.02688988
2014-03-16,0.0229
2014-03-17,0.025
2014-03-18,0.0247
2014-03-19,0.03155
2014-03-20,0.0399
2014-03-21,0.033348
2014-03-22,0.0222
2014-03-23,0.03
2014-03-24,0.04033318
2014-03-25,0.054
2014-03-26,0.05
2014-03-27,0.0526577
2014-03-28,0.04550625
2014-03-29,0.04726046
2014-03-30,0.0421
2014-03-31,0.0626116
2014-04-01,0.06125783
2014-04-02,0.05761335
2014-04-03,0.0355816
2014-04-04,0.06581902
2014-04-05,0.05055987
2014-04-06,0.0464
2014-04-07,0.055
2014-04-08,0.0591
2014-04-09,0.05840003
2014-04-10,0.06563
2014-04-11,0.0678
2014-04-12,0.047789
2014-04-13,0.04032
2014-04-14,0.06
2014-04-15,0.0555531
2014-04-16,0.04990001
2014-04-17,0.05
2014-04-18,0.05181999
2014-04-19,0.03984857
2014-04-20,0.037
2014-04-21,0.03382996
2014-04-22,0.0449
2014-04-23,0.03135
2014-04-24,0.03785784
2014-04-25,0.04375
2014-04-26,0.035236
2014-04-27,0.03074677
2014-04-28,0.05
2014-04-29,0.04201543
2014-04-30,0.04512826
2014-05-01,0.0489
2014-05-02,0.04350859
2014-05-03,0.035
2014-05-04,0.0315
2014-05-05,0.0409
2014-05-06,0.04569475
2014-05-07,0.05121758
2014-05-08,0.04299594
2014-05-09,0.042
2014-05-10,0.0299
2014-05-11,0.03
2014-05-12,0.0318189
2014-05-13,0.04254062
2014-05-14,0.04571364
2014-05-15,0.04467714
2014-05-16,0.03133455
2014-05-17,0.02228
2014-05-18,0.02413578
2014-05-19,0.0383
2014-05-20,0.0505
2014-05-21,0.0444
2014-05-22,0.0471629
2014-05-23,0.05
2014-05-24,0.046141
2014-05-25,0.0375
2014-05-26,0.0468
2014-05-27,0.04873294
2014-05-28,0.05060209
2014-05-29,0.0472
2014-05-30,0.049
2014-05-31,0.04403429
2014-06-01,0.038
2014-06-02,0.04511646
2014-06-03,0.05
2014-06-04,0.05021667
2014-06-05,0.04606809
2014-06-06,0.0429
2014-06-07,0.04227838
2014-06-08,0.0332
2014-06-09,0.04167439
2014-06-10,0.0385
2014-06-11,0.04901372
2014-06-12,0.046
2014-06-13,0.05230403
2014-06-14,0.04
2014-06-15,0.02671377
2014-06-16,0.03539079
2014-06-17,0.04613167
2014-06-18,0.04403965
2014-06-19,0.04057989
2014-06-20,0.04560144
2014-06-21,0.04182924
2014-06-22,0.03131486
2014-06-23,0.04450003
2014-06-24,0.048382
2014-06-25,0.0467
2014-06-26,0.04319528
2014-06-27,0.04669
2014-06-28,0.03678929
2014-06-29,0.02773142
2014-06-30,0.0388
2014-07-01,0.038
2014-07-02,0.0388
2014-07-03,0.0328
2014-07-04,0.02614272
2014-07-05,0.01662
2014-07-06,0.01753045
2014-07-07,0.02429249
2014-07-08,0.0307715
2014-07-09,0.02423224
2014-07-10,0.04371432
2014-07-11,0.04527
2014-07-12,0.0269
2014-07-13,0.02949263
2014-07-14,0.03373974
2014-07-15,0.0331
2014-07-16,0.0300162
2014-07-17,0.04020046
2014-07-18,0.03538914
2014-07-19,0.0198
2014-07-20,0.02070058
2014-07-21,0.03249072
2014-07-22,0.042147
2014-07-23,0.0458
2014-07-24,0.04303963
2014-07-25,0.04194417
2014-07-26,0.03
2014-07-27,0.02
2014-07-28,0.03963394
2014-07-29,0.0466417
2014-07-30,0.043743
2014-07-31,0.04012
2014-08-01,0.0419
2014-08-02,0.035
2014-08-03,0.0188
2014-08-04,0.01926671
2014-08-05,0.03772687
2014-08-06,0.03444181
2014-08-07,0.03791897
2014-08-08,0.03096
2014-08-09,0.025655
2014-08-10,0.0194
2014-08-11,0.02998152
2014-08-12,0.03436224
2014-08-13,0.0394
2014-08-14,0.0266013
2014-08-15,0.02520183
2014-08-16,0.01
2014-08-17,0.02735024
2014-08-18,0.04756289
2014-08-19,0.05
2014-08-20,0.04542444
2014-08-21,0.04622
2014-08-22,0.04609654
2014-08-23,0.043
2014-08-24,0.03050377
2014-08-25,0.042
2014-08-26,0.04
2014-08-27,0.04550184
2014-08-28,0.04339215
2014-08-29,0.045
2014-08-30,0.0316
2014-08-31,0.02662148
2014-09-01,0.03227485
2014-09-02,0.0418
2014-09-03,0.04284659
2014-09-04,0.049582
2014-09-05,0.04246411
2014-09-06,0.03
2014-09-07,0.023
2014-09-08,0.03462458
2014-09-09,0.03836601
2014-09-10,0.01701322
2014-09-11,0.05
2014-09-12,0.04915
2014-09-13,0.04
2014-09-14,0.02594863
2014-09-15,0.0399
2014-09-16,0.027082
2014-09-17,0.049
2014-09-18,0.05680351
2014-09-19,0.05877722
2014-09-20,0.043088
2014-09-21,0.025
2014-09-22,0.03890294
2014-09-23,0.04584813
2014-09-24,0.03801703
2014-09-25,0.0295
2014-09-26,0.03494
2014-09-27,0.02640602
2014-09-28,0.018
2014-09-29,0.04376006
2014-09-30,0.05331443
2014-10-01,0.04909787
2014-10-02,0.05250032
2014-10-03,0.03525291
2014-10-04,0.02
2014-10-05,0.01878744
2014-10-06,0.0425
2014-10-07,0.05190563
2014-10-08,0.052
2014-10-09,0.0629063
2014-10-10,0.05564985
2014-10-11,0.04426254
2014-10-12,0.01582
2014-10-13,0.05
2014-10-14,0.04847748
2014-10-15,0.05518922
2014-10-16,0.05456187
2014-10-17,0.0523
2014-10-18,0.03978943
2014-10-19,0.02
2014-10-20,0.0483112
2014-10-21,0.06591069
2014-10-22,0.05182958
2014-10-23,0.04945
2014-10-24,0.052
2014-10-25,0.045
2014-10-26,0.02954719
2014-10-27,0.04395122
2014-10-28,0.045
2014-10-29,0.05344447
2014-10-30,0.0512
2014-10-31,0.05
2014-11-01,0.0393816
2014-11-02,0.01935238
2014-11-03,0.035
2014-11-04,0.05125
2014-11-05,0.0596
2014-11-06,0.03982364
2014-11-07,0.02152225
2014-11-08,0.02781229
2014-11-09,0.02114689
2014-11-10,0.0383
2014-11-11,0.04228914
2014-11-12,0.0566575
2014-11-13,0.05
2014-11-14,0.04772928
2014-11-15,0.03741559
2014-11-16,0.02454393
2014-11-17,0.036745
2014-11-18,0.0415
2014-11-19,0.0511
2014-11-20,0.05439418
2014-11-21,0.045
2014-11-22,0.03665
2014-11-23,0.01836
2014-11-24,0.0337338
2014-11-25,0.054
2014-11-26,0.05715685
2014-11-27,0.05
2014-11-28,0.04324468
2014-11-29,0.04999786
2014-11-30,0.01681166
2014-12-01,0.04084718
2014-12-02,0.0659
2014-12-03,0.05792824
2014-12-04,0.0586
2014-12-05,0.0524
2014-12-06,0.04089878
2014-12-07,0.02505747
2014-12-08,0.03996984
2014-12-09,0.0482
2014-12-10,0.0537
2014-12-11,0.05540619
2014-12-12,0.0506
2014-12-13,0.05
2014-12-14,0.03238971
2014-12-15,0.05
2014-12-16,0.0622
2014-12-17,0.063328
2014-12-18,0.08649071
2014-12-19,0.06
2014-12-20,0.05863555
2014-12-21,0.03158749
2014-12-22,0.04519971
2014-12-23,0.04698568
2014-12-24,0.046
2014-12-25,0.0375
2014-12-26,0.03771836
2014-12-27,0.0359
2014-12-28,0.01369901
2014-12-29,0.03408
2014-12-30,0.036865
2014-12-31,0.039996
2015-01-01,0.02704713
2015-01-02,0.03175
2015-01-03,0.03190301
2015-01-04,0.0289
2015-01-05,0.0249
2015-01-06,0.0389042
2015-01-07,0.04541563
2015-01-08,0.03638114
2015-01-09,0.03178896
2015-01-10,0.0323
2015-01-11,0.02193232
2015-01-12,0.036762
2015-01-13,0.0614672
2015-01-14,0.06724138
2015-01-15,0.082
2015-01-16,0.07792094
2015-01-17,0.03690036
2015-01-18,0.0256828
2015-01-19,0.03304501
2015-01-20,0.04704727
2015-01-21,0.05198733
2015-01-22,0.03740922
2015-01-23,0.04291003
2015-01-24,0.034239
2015-01-25,0.01603399
2015-01-26,0.03759682
2015-01-27,0.03721611
2015-01-28,0.02801356
2015-01-29,0.04234491
2015-01-30,0.066273
2015-01-31,0.02158149
2015-02-01,0.02075023
2015-02-02,0.03247225
2015-02-03,0.05065694
2015-02-04,0.05203251
2015-02-05,0.0587
2015-02-06,0.04761086
2015-02-07,0.031401
2015-02-08,0.013
2015-02-09,0.02002513
2015-02-10,0.03839656
2015-02-11,0.03799
2015-02-12,0.03620181
2015-02-13,0.014
2015-02-14,0.00886225
2015-02-15,0.01000019
2015-02-16,0.0159
2015-02-17,0.01369966
2015-02-18,0.01988445
2015-02-19,0.02119852
2015-02-20,0.01657052
2015-02-21,0.0102
2015-02-22,0.0107066
2015-02-23,0.02009812
2015-02-24,0.02989079
2015-02-25,0.0293538
2015-02-26,0.02924425
2015-02-27,0.0255595
2015-02-28,0.00793759
2015-03-01,0.01366778
2015-03-02,0.02825
2015-03-03,0.03427135
2015-03-04,0.02907201
2015-03-05,0.0199
2015-03-06,0.01904
2015-03-07,0.01413531
2015-03-08,0.0108554
2015-03-09,0.02116825
2015-03-10,0.0259896
2015-03-11,0.01416469
2015-03-12,0.0130299
2015-03-13,0.03448275
2015-03-14,0.020066
2015-03-15,0.01647118
2015-03-16,0.01704656
2015-03-17,0.02856756
2015-03-18,0.03014258
2015-03-19,0.02
2015-03-20,0.02252888
2015-03-21,0.016
2015-03-22,0.01025534
2015-03-23,0.020163
2015-03-24,0.0373399
2015-03-25,0.039916
2015-03-26,0.02843362
2015-03-27,0.04006994
2015-03-28,0.01438726
2015-03-29,0.01084329
2015-03-30,0.03540471
2015-03-31,0.03669874
2015-04-01,0.0498
2015-04-02,0.036
2015-04-03,0.01411418
2015-04-04,0.01415
2015-04-05,0.01183703
2015-04-06,0.02394028
2015-04-07,0.039
2015-04-08,0.0395
2015-04-09,0.03880084
2015-04-10,0.03726042
2015-04-11,0.01904369
2015-04-12,0.01917795
2015-04-13,0.023593
2015-04-14,0.04339301
2015-04-15,0.03015182
2015-04-16,0.0363
2015-04-17,0.0319
2015-04-18,0.01262632
2015-04-19,0.01107257
2015-04-20,0.02
2015-04-21,0.04096319
2015-04-22,0.03420853
2015-04-23,0.04833472
2015-04-24,0.03954161
2015-04-25,0.02185375
2015-04-26,0.015
2015-04-27,0.04310045
2015-04-28,0.04580228
2015-04-29,0.04555555
2015-04-30,0.06189173
2015-05-01,0.04436901
2015-05-02,0.01330948
2015-05-03,0.0202
2015-05-04,0.0353226
2015-05-05,0.06213338
2015-05-06,0.0513
2015-05-07,0.0386
2015-05-08,0.03639901
2015-05-09,0.0262
2015-05-10,0.02955
2015-05-11,0.04744811
2015-05-12,0.0504
2015-05-13,0.04903985
2015-05-14,0.0504
2015-05-15,0.05
2015-05-16,0.02
2015-05-17,0.01688042
2015-05-18,0.03380805
2015-05-19,0.05478286
2015-05-20,0.05897435
2015-05-21,0.04868502
2015-05-22,0.04037681
2015-05-23,0.025724
2015-05-24,0.01057839
2015-05-25,0.02
2015-05-26,0.04123624
2015-05-27,0.03243607
2015-05-28,0.0333
2015-05-29,0.03999999
2015-05-30,0.02040162
2015-05-31,0.03767448
2015-06-01,0.05152
2015-06-02,0.0538178
2015-06-03,0.06
2015-06-04,0.0439
2015-06-05,0.06079482
2015-06-06,0.0299
2015-06-07,0.01056241
2015-06-08,0.03278
2015-06-09,0.0502
2015-06-10,0.04391004
2015-06-11,0.0779302
2015-06-12,0.04707385
2015-06-13,0.04097666
2015-06-14,0.0522125
2015-06-15,0.0436395
2015-06-16,0.04186423
2015-06-17,0.060814
2015-06-18,0.0470344
2015-06-19,0.0316
2015-06-20,0.02821
2015-06-21,0.02
2015-06-22,0.00535397
2015-06-23,0.0299
2015-06-24,0.05434
2015-06-25,0.05
2015-06-26,0.06905
2015-06-27,0.03
2015-06-28,0.02975
2015-06-29,0.041134
2015-06-30,0.09371555
2015-07-01,0.0129
2015-07-02,0.06564712
2015-07-03,0.05803095
2015-07-04,0.03288681
2015-07-05,0.04
2015-07-06,0.0664
2015-07-07,0.028
2015-07-08,0.05004
