Date,indicators/cdd
2009-05-05,"1266,83217592593"
2009-05-06,"0,0"
2009-05-07,"0,0"
2009-05-08,"0,0"
2009-05-09,"0,0"
2009-05-10,"0,0"
2009-05-11,"97,882212962963"
2009-05-12,"0,0"
2009-05-13,"242,051459027778"
2009-05-14,"379,716301273148"
2009-05-15,"4031,70949074074"
2009-05-16,"0,0"
2009-05-17,"0,0"
2009-05-18,"0,0"
2009-05-19,"0,0"
2009-05-20,"0,0"
2009-05-21,"0,0"
2009-05-22,"0,0"
2009-05-23,"0,0"
2009-05-24,"0,0"
2009-05-25,"0,0"
2009-05-26,"0,0"
2009-05-27,"0,0"
2009-05-28,"0,0"
2009-05-29,"26583,3668981481"
2009-05-30,"0,0"
2009-05-31,"0,0"
2009-06-01,"0,420307175925842"
2009-06-02,"0,0"
2009-06-03,"0,0"
2009-06-04,"0,0"
2009-06-05,"0,0"
2009-06-06,"0,0"
2009-06-07,"0,0"
2009-06-08,"0,0"
2009-06-09,"0,0"
2009-06-10,"0,0"
2009-06-11,"0,0"
2009-06-12,"0,0"
2009-06-13,"0,0"
2009-06-14,"0,0"
2009-06-15,"0,0"
2009-06-16,"0,0"
2009-06-17,"0,0"
2009-06-18,"0,0"
2009-06-19,"0,0"
2009-06-20,"0,0"
2009-06-21,"0,0"
2009-06-22,"45720,5625"
2009-06-23,"0,0"
2009-06-24,"5469,91352893519"
2009-06-25,"6954,55150462963"
2009-06-26,"0,0"
2009-06-27,"0,0"
2009-06-28,"42,0147569444444"
2009-06-29,"59,115625"
2009-06-30,"146,308101851852"
2009-07-01,"159,990740740741"
2009-07-02,"21,9618055555556"
2009-07-03,"0,0"
2009-07-04,"0,0"
2009-07-05,"0,0"
2009-07-06,"0,0"
2009-07-07,"0,0"
2009-07-08,"0,0"
2009-07-09,"0,0"
2009-07-10,"0,0"
2009-07-11,"0,0"
2009-07-12,"0,0"
2009-07-13,"0,0"
2009-07-14,"0,0"
2009-07-15,"0,0"
2009-07-16,"0,0"
2009-07-17,"0,0"
2009-07-18,"0,0"
2009-07-19,"0,0"
2009-07-20,"98404,0052467593"
2009-07-21,"0,0"
2009-07-22,"0,0"
2009-07-23,"0,0"
2009-07-24,"0,0"
2009-07-25,"0,0"
2009-07-26,"0,0"
2009-07-27,"0,0"
2009-07-28,"0,0"
2009-07-29,"312,236111111111"
2009-07-30,"29,7997106481481"
2009-07-31,"0,0"
2009-08-01,"0,0"
2009-08-02,"0,0"
2009-08-03,"0,0"
2009-08-04,"0,0"
2009-08-05,"0,0"
2009-08-06,"0,0"
2009-08-07,"67646,5353025463"
2009-08-08,"0,0"
2009-08-09,"0,0"
2009-08-10,"0,0"
2009-08-11,"0,0"
2009-08-12,"0,0"
2009-08-13,"0,0"
2009-08-14,"0,0"
2009-08-15,"0,0"
2009-08-16,"0,0"
2009-08-17,"0,0"
2009-08-18,"0,0"
2009-08-19,"0,0"
2009-08-20,"0,0"
2009-08-21,"0,0"
2009-08-22,"0,0"
2009-08-23,"0,0"
2009-08-24,"0,0"
2009-08-25,"0,0"
2009-08-26,"38555,0356152778"
2009-08-27,"0,0"
2009-08-28,"0,0"
2009-08-29,"0,0"
2009-08-30,"73,4675925925926"
2009-08-31,"682,984375"
2009-09-01,"0,0"
2009-09-02,"0,0"
2009-09-03,"2465,81712962963"
2009-09-04,"0,0"
2009-09-05,"0,0"
2009-09-06,"0,0"
2009-09-07,"1642,45081018519"
2009-09-08,"0,0"
2009-09-09,"0,0"
2009-09-10,"0,0"
2009-09-11,"0,0"
2009-09-12,"0,0"
2009-09-13,"0,0"
2009-09-14,"0,0"
2009-09-15,"0,0"
2009-09-16,"20,8709606481481"
2009-09-17,"60844,384050463"
2009-09-18,"0,0"
2009-09-19,"0,0"
2009-09-20,"0,0"
2009-09-21,"3796,66608796296"
2009-09-22,"19552,5480324074"
2009-09-23,"0,0"
2009-09-24,"0,0"
2009-09-25,"3807,45891203704"
2009-09-26,"0,0"
2009-09-27,"1499,59780092593"
2009-09-28,"0,0"
2009-09-29,"6755,83622685185"
2009-09-30,"0,0"
2009-10-01,"0,0"
2009-10-02,"2080,30787037037"
2009-10-03,"0,0"
2009-10-04,"0,0"
2009-10-05,"0,0"
2009-10-06,"3113,43113425926"
2009-10-07,"0,0"
2009-10-08,"0,0"
2009-10-09,"0,0"
2009-10-10,"0,0"
2009-10-11,"0,0"
2009-10-12,"326966,690972221"
2009-10-13,"0,0"
2009-10-14,"0,0"
2009-10-15,"0,0"
2009-10-16,"56682,9768518539"
2009-10-17,"0,0"
2009-10-18,"963,270833333333"
2009-10-19,"0,0"
2009-10-20,"64830,4592814815"
2009-10-21,"10059,7537583333"
2009-10-22,"70999,3692129583"
2009-10-23,"0,0"
2009-10-24,"27049,1064814815"
2009-10-25,"0,0"
2009-10-26,"0,0"
2009-10-27,"34618,5943287037"
2009-10-28,"0,0"
2009-10-29,"10881,2413194444"
2009-10-30,"0,0"
2009-10-31,"0,0"
2009-11-01,"0,0"
2009-11-02,"0,0"
2009-11-03,"0,0"
2009-11-04,"125227,68402776"
2009-11-05,"0,0"
2009-11-06,"0,0"
2009-11-07,"0,0"
2009-11-08,"0,0"
2009-11-09,"0,0"
2009-11-10,"0,0"
2009-11-11,"19081,1440972222"
2009-11-12,"0,0"
2009-11-13,"1585,97453703704"
2009-11-14,"0,0"
2009-11-15,"0,0"
2009-11-16,"0,0"
2009-11-17,"0,0"
2009-11-18,"0,0"
2009-11-19,"179235,667824055"
2009-11-20,"0,0"
2009-11-21,"0,0"
2009-11-22,"0,0"
2009-11-23,"0,0"
2009-11-24,"0,0"
2009-11-25,"0,0"
2009-11-26,"0,0"
2009-11-27,"0,0"
2009-11-28,"0,0"
2009-11-29,"0,0"
2009-11-30,"0,0"
2009-12-01,"1114377,50983796"
2009-12-02,"0,0"
2009-12-03,"0,0"
2009-12-04,"0,0"
2009-12-05,"9204,39409722222"
2009-12-06,"235,195949074074"
2009-12-07,"0,0"
2009-12-08,"3015,57060185185"
2009-12-09,"2644,99857638977"
2009-12-10,"0,0"
2009-12-11,"0,0"
2009-12-12,"14103,021412037"
2009-12-13,"0,0"
2009-12-14,"206440,387030671"
2009-12-15,"17170,5864351786"
2009-12-16,"2091,12326388889"
2009-12-17,"41702,5881533565"
2009-12-18,"0,0"
2009-12-19,"163,924189814815"
2009-12-20,"0,0"
2009-12-21,"154,009837962963"
2009-12-22,"0,0"
2009-12-23,"0,0"
2009-12-24,"0,0"
2009-12-25,"37,1269907407407"
2009-12-26,"0,0"
2009-12-27,"1349,08622685185"
2009-12-28,"0,0"
2009-12-29,"0,0"
2009-12-30,"0,0"
2009-12-31,"0,0"
2010-01-01,"155,747106481481"
2010-01-02,"0,0"
2010-01-03,"0,0"
2010-01-04,"434320,668803819"
2010-01-05,"0,0"
2010-01-06,"0,0"
2010-01-07,"0,0"
2010-01-08,"0,0"
2010-01-09,"0,0"
2010-01-10,"0,0"
2010-01-11,"0,0"
2010-01-12,"481653,322787037"
2010-01-13,"211,049131944444"
2010-01-14,"5815,15706018518"
2010-01-15,"766,819664351852"
2010-01-16,"1253,51123842593"
2010-01-17,"0,0"
2010-01-18,"231,970486111111"
2010-01-19,"0,0"
2010-01-20,"0,0"
2010-01-21,"162,216550925929"
2010-01-22,"237,920138888889"
2010-01-23,"51,7216550925926"
2010-01-24,"58,5115740740741"
2010-01-25,"9122,6116898144"
2010-01-26,"889,907719907407"
2010-01-27,"1038,92766203704"
2010-01-28,"1112,66724537037"
2010-01-29,"1333,953125"
2010-01-30,"16530,3258101852"
2010-01-31,"1214,44675925926"
2010-02-01,"1368,90625000028"
2010-02-02,"1802,95891203704"
2010-02-03,"562,732638888889"
2010-02-04,"3937,65322337963"
2010-02-05,"193470,579282407"
2010-02-06,"6423,97453703704"
2010-02-07,"1025,23637731481"
2010-02-08,"193555,206655092"
2010-02-09,"1270615,41591759"
2010-02-10,"853241,56539352"
2010-02-11,"14534,3153935185"
2010-02-12,"14459,9739583358"
2010-02-13,"36281,8322222222"
2010-02-14,"8166,59523194177"
2010-02-15,"23303,3245166667"
2010-02-16,"2245,37945532407"
2010-02-17,"176704,838666551"
2010-02-18,"9796,02150462963"
2010-02-19,"198,740265856481"
2010-02-20,"1257,66319444444"
2010-02-21,"24390,9202577546"
2010-02-22,"196287,851851852"
2010-02-23,"42,4797453703704"
2010-02-24,"121526,553240741"
2010-02-25,"48458,4965277778"
2010-02-26,"48109,7204861111"
2010-02-27,"2000,8755787037"
2010-02-28,"80893,9479166667"
2010-03-01,"5835,68402777778"
2010-03-02,"5684,4849537037"
2010-03-03,"44781,7950462924"
2010-03-04,"1094322,41840278"
2010-03-05,"2120,85763888889"
2010-03-06,"73700,1965394673"
2010-03-07,"32086,6857638889"
2010-03-08,"385236,887875463"
2010-03-09,"32117,2199074074"
2010-03-10,"19133,3443287037"
2010-03-11,"63136,3784722222"
2010-03-12,"1697,53298611111"
2010-03-13,"30081,0520833333"
2010-03-14,"3886,30613426036"
2010-03-15,"889,020787037037"
2010-03-16,"98508,7168171296"
2010-03-17,"74022,2853009259"
2010-03-18,"39575,506712963"
2010-03-19,"61174,2966898148"
2010-03-20,"59441,2655671296"
2010-03-21,"759,699108796296"
2010-03-22,"9635,15914351852"
2010-03-23,"135867,121307755"
2010-03-24,"9635,54861111111"
2010-03-25,"206873,943911111"
2010-03-26,"14971,4155092593"
2010-03-27,"18614,296875"
2010-03-28,"62780,0162037033"
2010-03-29,"15360,15625"
2010-03-30,"3725,86111111111"
2010-03-31,"7051,88770717593"
2010-04-01,"3961,51967592593"
2010-04-02,"2501,40219907407"
2010-04-03,"6849,54348935185"
2010-04-04,"38677,1601752315"
2010-04-05,"204125,092684259"
2010-04-06,"203567,014894676"
2010-04-07,"285746,287641435"
2010-04-08,"36308,6582826394"
2010-04-09,"198265,157502778"
2010-04-10,"761690,000314583"
2010-04-11,"267250,198566551"
2010-04-12,"155195,230456251"
2010-04-13,"3394,1166087963"
2010-04-14,"29265,2025657413"
2010-04-15,"8985456,91358092"
2010-04-16,"459858,509212384"
2010-04-17,"13829,0757513887"
2010-04-18,"60347,0737074075"
2010-04-19,"169851,404577663"
2010-04-20,"340992,120666205"
2010-04-21,"72531,8396504629"
2010-04-22,"117265,358983565"
2010-04-23,"4288,77489305555"
2010-04-24,"87657,6545920139"
2010-04-25,"322260,345797454"
2010-04-26,"206731,654725579"
2010-04-27,"15905,7244940972"
2010-04-28,"58123,9705778939"
2010-04-29,"7549,04731979167"
2010-04-30,"1294608,99708692"
2010-05-01,"11699,923273148"
2010-05-02,"5784,45405092565"
2010-05-03,"45654,2052083344"
2010-05-04,"193607,019427084"
2010-05-05,"283741,755808325"
2010-05-06,"390834,993843404"
2010-05-07,"303519,669941321"
2010-05-08,"282996,765223611"
2010-05-09,"111716,079225578"
2010-05-10,"99969,3887037039"
2010-05-11,"5352,52154421296"
2010-05-12,"305866,018547111"
2010-05-13,"94765,3498020826"
2010-05-14,"172596,961724784"
2010-05-15,"22160,0302271964"
2010-05-16,"9225,70318101852"
2010-05-17,"298483,542398612"
2010-05-18,"45019,2508784722"
2010-05-19,"135816,171987618"
2010-05-20,"6591,025275"
2010-05-21,"378183,697541882"
2010-05-22,"428777,674934693"
2010-05-23,"32780,4157129628"
2010-05-24,"13506,3209953699"
2010-05-25,"13571,9716435189"
2010-05-26,"206601,164925924"
2010-05-27,"117897,079625"
2010-05-28,"2982459,52190012"
2010-05-29,"227138,031758102"
2010-05-30,"39686,1623969927"
2010-05-31,"33100,710474537"
2010-06-01,"146060,563295833"
2010-06-02,"89613,9650724537"
2010-06-03,"83749,1546811343"
2010-06-04,"756230,791367477"
2010-06-05,"15125,1524907407"
2010-06-06,"26291,1283458325"
2010-06-07,"703607,594434491"
2010-06-08,"122460,987268522"
2010-06-09,"1330273,76510798"
2010-06-10,"388317,390071528"
2010-06-11,"181720,447064122"
2010-06-12,"34668,7268013885"
2010-06-13,"57868,8645045138"
2010-06-14,"681310,458742592"
2010-06-15,"128251,910903009"
2010-06-16,"258956,055176616"
2010-06-17,"675753,309867361"
2010-06-18,"79791,7246527791"
2010-06-19,"1504449,46978044"
2010-06-20,"130656,809914583"
2010-06-21,"9722,84789374999"
2010-06-22,"72466,1896145839"
2010-06-23,"270327,335069443"
2010-06-24,"495372,729716552"
2010-06-25,"325367,676875001"
2010-06-26,"254186,57322606"
2010-06-27,"10052,8877314814"
2010-06-28,"86100,0262418977"
2010-06-29,"600781,423769447"
2010-06-30,"1320187,20691763"
2010-07-01,"75846,3506021977"
2010-07-02,"667753,037497215"
2010-07-03,"114661,048587963"
2010-07-04,"378192,483130786"
2010-07-05,"404371,483246063"
2010-07-06,"51392,3473206066"
2010-07-07,"643658,963196869"
2010-07-08,"199686,680363194"
2010-07-09,"11971,9589351852"
2010-07-10,"145222,312428472"
2010-07-11,"263861,839214931"
2010-07-12,"2595897,66367052"
2010-07-13,"259521,037073843"
2010-07-14,"340770,853569369"
2010-07-15,"3151102,16125197"
2010-07-16,"287860,03890555"
2010-07-17,"574967,31861632"
2010-07-18,"1692913,69019607"
2010-07-19,"447355,400306481"
2010-07-20,"90581,1815290507"
2010-07-21,"896695,197485995"
2010-07-22,"270840,267520371"
2010-07-23,"347782,872629282"
2010-07-24,"2596750,00439502"
2010-07-25,"664891,564379162"
2010-07-26,"5093997,53353994"
2010-07-27,"1549222,52364549"
2010-07-28,"281027,939421412"
2010-07-29,"68182,1548937501"
2010-07-30,"119612,502898727"
2010-07-31,"495954,815294097"
2010-08-01,"736577,628751158"
2010-08-02,"103238,283404167"
2010-08-03,"367078,956567479"
2010-08-04,"825981,633564235"
2010-08-05,"145182,433360995"
2010-08-06,"289827,382914118"
2010-08-07,"1028990,01492384"
2010-08-08,"512034,025320486"
2010-08-09,"671345,611081827"
2010-08-10,"500797,278909607"
2010-08-11,"309237,465922454"
2010-08-12,"63177,3132745363"
2010-08-13,"406083,899826503"
2010-08-14,"45081,3810780093"
2010-08-15,"154419,183133567"
2010-08-16,"434967,802749773"
2010-08-17,"165923,791072106"
2010-08-18,"518934,681642822"
2010-08-19,"103069,07722905"
2010-08-20,"114130,793181365"
2010-08-21,"484765,623255093"
2010-08-22,"512537,475505671"
2010-08-23,"50252,5012960651"
2010-08-24,"137237,241207522"
2010-08-25,"48910,6222929381"
2010-08-26,"50960,6349755785"
2010-08-27,"472908,77622939"
2010-08-28,"65881,7655765258"
2010-08-29,"87953,4609832175"
2010-08-30,"95109,6805860019"
2010-08-31,"1024438,1631221"
2010-09-01,"300110,472419478"
2010-09-02,"139697,773105541"
2010-09-03,"434800,783894789"
2010-09-04,"114442,392736344"
2010-09-05,"2232365,02435058"
2010-09-06,"379047,702338195"
2010-09-07,"326472,592338193"
2010-09-08,"98229,2111989673"
2010-09-09,"962059,995416605"
2010-09-10,"43005,2138260885"
2010-09-11,"95922,2380744213"
2010-09-12,"369866,082066641"
2010-09-13,"528332,906623049"
2010-09-14,"187087,580361459"
2010-09-15,"805943,835834475"
2010-09-16,"893233,831433101"
2010-09-17,"10098698,5897087"
2010-09-18,"320951,159634612"
2010-09-19,"245996,718469368"
2010-09-20,"369070,194362154"
2010-09-21,"131528,183512478"
2010-09-22,"329826,042373036"
2010-09-23,"933676,541948498"
2010-09-24,"96387,2829585646"
2010-09-25,"376561,202008216"
2010-09-26,"146018,775814815"
2010-09-27,"3199318,36202141"
2010-09-28,"19175463,4279524"
2010-09-29,"839346,657464699"
2010-09-30,"437017,419310627"
2010-10-01,"7810695,22711959"
2010-10-02,"11241848,6947032"
2010-10-03,"346449,840351499"
2010-10-04,"1596530,61414021"
2010-10-05,"6542295,00615992"
2010-10-06,"423593,920641418"
2010-10-07,"771558,63665336"
2010-10-08,"1966635,96355035"
2010-10-09,"1428747,34700403"
2010-10-10,"1172233,6068331"
2010-10-11,"533748,745700769"
2010-10-12,"392659,515532407"
2010-10-13,"3918422,602925"
2010-10-14,"895310,089710653"
2010-10-15,"1826192,52696945"
2010-10-16,"4054633,98061645"
2010-10-17,"247099,65013449"
2010-10-18,"178290,785039825"
2010-10-19,"306096,820562851"
2010-10-20,"376370,221193519"
2010-10-21,"1375548,11815101"
2010-10-22,"276404,301569677"
2010-10-23,"667499,295501852"
2010-10-24,"1277594,64573357"
2010-10-25,"667153,155195834"
2010-10-26,"515444,890601155"
2010-10-27,"1142353,88129456"
2010-10-28,"2977623,51425012"
2010-10-29,"483660,162671166"
2010-10-30,"578705,299894674"
2010-10-31,"547478,992781249"
2010-11-01,"541385,324550232"
2010-11-02,"783142,115087153"
2010-11-03,"314226,229007873"
2010-11-04,"2217303,04363411"
2010-11-05,"1345114,85332095"
2010-11-06,"6681816,76494329"
2010-11-07,"396465,574885883"
2010-11-08,"6369683,15317741"
2010-11-09,"796146,750563659"
2010-11-10,"156484,876298148"
2010-11-11,"137950,967350923"
2010-11-12,"84635,7032621554"
2010-11-13,"603587,688456714"
2010-11-14,"1054242,07280081"
2010-11-15,"9174228,11473959"
2010-11-16,"503199,408626388"
2010-11-17,"210678,177551041"
2010-11-18,"248991,733078768"
2010-11-19,"1006378,86005521"
2010-11-20,"724796,560887037"
2010-11-21,"220345,628981251"
2010-11-22,"207346,131618171"
2010-11-23,"793463,501430903"
2010-11-24,"900978,719156367"
2010-11-25,"1278533,89907685"
2010-11-26,"1211665,02277026"
2010-11-27,"567420,189578817"
2010-11-28,"182082,315439584"
2010-11-29,"271722,215045138"
2010-11-30,"1102714,8727669"
2010-12-01,"495242,717392015"
2010-12-02,"2241034,00842269"
2010-12-03,"216760,211734721"
2010-12-04,"584111,379641737"
2010-12-05,"472289,706965277"
2010-12-06,"3744927,14602785"
2010-12-07,"2100434,23375898"
2010-12-08,"168804,008511111"
2010-12-09,"456374,860695526"
2010-12-10,"563304,934245258"
2010-12-11,"791089,901646839"
2010-12-12,"205147,887656417"
2010-12-13,"1644298,53782817"
2010-12-14,"136818,639035931"
2010-12-15,"824346,064891663"
2010-12-16,"219146,008929238"
2010-12-17,"113458,480328422"
2010-12-18,"579569,903518678"
2010-12-19,"732833,099153461"
2010-12-20,"3126578,89392645"
2010-12-21,"7991552,59017246"
2010-12-22,"193049,941912881"
2010-12-23,"222720,820850116"
2010-12-24,"205012,303410475"
2010-12-25,"453373,556011667"
2010-12-26,"376765,960397154"
2010-12-27,"1297094,35927356"
2010-12-28,"350400,187008269"
2010-12-29,"1506115,95522976"
2010-12-30,"477292,947058802"
2010-12-31,"585431,292357475"
2011-01-01,"118666,816251209"
2011-01-02,"1469861,90457019"
2011-01-03,"532790,231785805"
2011-01-04,"133619,148994602"
2011-01-05,"346791,440230057"
2011-01-06,"537014,832812689"
2011-01-07,"613050,235456161"
2011-01-08,"884665,838431482"
2011-01-09,"386254,245890626"
2011-01-10,"2064267,46427325"
2011-01-11,"9101735,35505265"
2011-01-12,"275736,890687075"
2011-01-13,"2216776,25227802"
2011-01-14,"1410378,98931547"
2011-01-15,"270223,677315226"
2011-01-16,"1776900,55365237"
2011-01-17,"718074,545485482"
2011-01-18,"818363,17335092"
2011-01-19,"3771322,74669339"
2011-01-20,"618660,703448121"
2011-01-21,"612959,988526475"
2011-01-22,"711948,323530764"
2011-01-23,"2239364,50355109"
2011-01-24,"1555812,19603562"
2011-01-25,"435098,20199427"
2011-01-26,"3091889,70160798"
2011-01-27,"29651878,0499207"
2011-01-28,"1658235,53308982"
2011-01-29,"2974154,57457731"
2011-01-30,"451173,291852655"
2011-01-31,"2116575,90236407"
2011-02-01,"1643225,11211828"
2011-02-02,"1894288,4066565"
2011-02-03,"652902,893348213"
2011-02-04,"980035,435171031"
2011-02-05,"637012,050674268"
2011-02-06,"1866740,20487349"
2011-02-07,"4828258,3464633"
2011-02-08,"367015,064195024"
2011-02-09,"2045139,15552792"
2011-02-10,"984803,657968715"
2011-02-11,"2592314,03421902"
2011-02-12,"579765,663590809"
2011-02-13,"538034,432851571"
2011-02-14,"7802093,82566885"
2011-02-15,"556034,107140155"
2011-02-16,"425351,357391973"
2011-02-17,"270694,690336685"
2011-02-18,"1040997,24630507"
2011-02-19,"607768,390110764"
2011-02-20,"903840,917390048"
2011-02-21,"553941,022662616"
2011-02-22,"962581,570912737"
2011-02-23,"392352,818068861"
2011-02-24,"1435748,19339312"
2011-02-25,"665447,975601131"
2011-02-26,"4315551,63624207"
2011-02-27,"2455557,90951691"
2011-02-28,"1577602,55814727"
2011-03-01,"20050843,6088609"
2011-03-02,"817498,884907335"
2011-03-03,"280558,285475812"
2011-03-04,"929323,180895001"
2011-03-05,"1366925,04661143"
2011-03-06,"233971,883702021"
2011-03-07,"313822,364567615"
2011-03-08,"940684,629387839"
2011-03-09,"133632,268934459"
2011-03-10,"382866,125019313"
2011-03-11,"673336,974794114"
2011-03-12,"1858915,93395808"
2011-03-13,"867176,910474005"
2011-03-14,"3344990,8427008"
2011-03-15,"1394341,91300484"
2011-03-16,"5557985,35216688"
2011-03-17,"1254089,57354687"
2011-03-18,"380615,10148789"
2011-03-19,"376729,845779549"
2011-03-20,"201472,275648642"
2011-03-21,"1108804,16577034"
2011-03-22,"748875,533420102"
2011-03-23,"1483189,15145066"
2011-03-24,"3630049,73663487"
2011-03-25,"414414,331151536"
2011-03-26,"3124893,33330199"
2011-03-27,"1546173,29785396"
2011-03-28,"689843,016634838"
2011-03-29,"386252,782876784"
2011-03-30,"335123,443804987"
2011-03-31,"515072,39902251"
2011-04-01,"480128,043011523"
2011-04-02,"253693,666749117"
2011-04-03,"277650,676635004"
2011-04-04,"3101359,57160048"
2011-04-05,"2204691,9129781"
2011-04-06,"888109,798994609"
2011-04-07,"634254,494063615"
2011-04-08,"1055626,36249015"
2011-04-09,"215573,866565202"
2011-04-10,"244609,771634396"
2011-04-11,"485302,636966556"
2011-04-12,"1619413,15637294"
2011-04-13,"1492285,47030015"
2011-04-14,"1133405,6673383"
2011-04-15,"2939973,05907994"
2011-04-16,"2703664,24089345"
2011-04-17,"802419,194976618"
2011-04-18,"2960354,84809907"
2011-04-19,"1831769,02438752"
2011-04-20,"1371042,96552362"
2011-04-21,"832573,333618613"
2011-04-22,"2878714,46740346"
2011-04-23,"4547553,89558925"
2011-04-24,"1793594,92615392"
2011-04-25,"2013755,19287592"
2011-04-26,"1697521,77229005"
2011-04-27,"2139223,88376851"
2011-04-28,"3628256,11138971"
2011-04-29,"27491910,1044169"
2011-04-30,"3628646,46775369"
2011-05-01,"2456160,48269698"
2011-05-02,"2651920,72262102"
2011-05-03,"3853676,96609598"
2011-05-04,"9058469,12812353"
2011-05-05,"1345691,59848471"
2011-05-06,"4031294,71197629"
2011-05-07,"1681870,13337299"
2011-05-08,"2915019,80597936"
2011-05-09,"1850237,51160437"
2011-05-10,"4245422,68025105"
2011-05-11,"5808371,06921869"
2011-05-12,"10312204,5534018"
2011-05-13,"7713722,87147751"
2011-05-14,"4080643,75554065"
2011-05-15,"2987455,43850916"
2011-05-16,"14614930,927282"
2011-05-17,"1907441,08755065"
2011-05-18,"2169905,06091426"
2011-05-19,"5373096,09900012"
2011-05-20,"2987540,00762275"
2011-05-21,"4012877,90013113"
2011-05-22,"1277155,14735563"
2011-05-23,"1613392,51697251"
2011-05-24,"3686666,41339627"
2011-05-25,"2479898,64381897"
2011-05-26,"2014639,53517984"
2011-05-27,"2797686,16646346"
2011-05-28,"1567011,70592296"
2011-05-29,"876344,300467708"
2011-05-30,"2878447,44273516"
2011-05-31,"1995504,6923711"
2011-06-01,"1829803,09722694"
2011-06-02,"12674345,8936798"
2011-06-03,"16300457,3553711"
2011-06-04,"2622121,61192425"
2011-06-05,"9254700,43204101"
2011-06-06,"10379188,5714616"
2011-06-07,"4442245,74937942"
2011-06-08,"22160407,5315723"
2011-06-09,"10645250,3825216"
2011-06-10,"15068113,6212018"
2011-06-11,"18506043,9203823"
2011-06-12,"12028364,5570454"
2011-06-13,"15939687,2817075"
2011-06-14,"52413650,0817106"
2011-06-15,"21754264,9245377"
2011-06-16,"20030413,8460655"
2011-06-17,"7656995,40729505"
2011-06-18,"1615154,26150524"
2011-06-19,"18526616,6741114"
2011-06-20,"2561605,12412449"
2011-06-21,"2275717,52415121"
2011-06-22,"748043,742704893"
2011-06-23,"2518290,90873486"
2011-06-24,"3041608,59755251"
2011-06-25,"1081704,62391136"
2011-06-26,"6669220,52711967"
2011-06-27,"13005271,3002673"
2011-06-28,"8415222,87989439"
2011-06-29,"2803500,93242236"
