Date,indicators/sol_1m_3m
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-10,0.0
2009-10-11,0.0
2009-10-12,27.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-17,0.0
2009-10-18,0.0
2009-10-19,0.0
2009-10-20,1.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-24,0.0
2009-10-25,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,0.0
2009-10-31,0.0
2009-11-01,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-07,0.0
2009-11-08,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-14,0.0
2009-11-15,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-21,0.0
2009-11-22,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-26,0.0
2009-11-27,0.0
2009-11-28,0.0
2009-11-29,0.0
2009-11-30,0.0
2009-12-01,53.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-05,0.0
2009-12-06,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-12,0.0
2009-12-13,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-19,0.0
2009-12-20,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-25,1.0
2009-12-26,0.0
2009-12-27,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-01,0.0
2010-01-02,0.0
2010-01-03,0.0
2010-01-04,3.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-09,0.0
2010-01-10,0.0
2010-01-11,0.0
2010-01-12,162.0
2010-01-13,1.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-16,0.0
2010-01-17,0.0
2010-01-18,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-23,0.0
2010-01-24,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-01-30,6.0
2010-01-31,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,27.0
2010-02-06,0.0
2010-02-07,0.0
2010-02-08,54.0
2010-02-09,158.0
2010-02-10,256.0
2010-02-11,0.0
2010-02-12,1.0
2010-02-13,2.0
2010-02-14,0.0
2010-02-15,4.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,0.0
2010-02-21,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,14.0
2010-02-25,10.0
2010-02-26,0.0
2010-02-27,0.0
2010-02-28,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,302.0
2010-03-05,0.0
2010-03-06,3.0
2010-03-07,1.0
2010-03-08,141.0
2010-03-09,0.0
2010-03-10,1.0
2010-03-11,21.0
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,10.0
2010-03-17,22.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,11.0
2010-03-21,0.0
2010-03-22,0.0
2010-03-23,33.0
2010-03-24,0.0
2010-03-25,5.0
2010-03-26,0.0
2010-03-27,0.0
2010-03-28,4.0
2010-03-29,0.0
2010-03-30,1.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-02,0.0
2010-04-03,0.0
2010-04-04,1.0
2010-04-05,18.0
2010-04-06,19.0
2010-04-07,40.0
2010-04-08,2.0
2010-04-09,1.0
2010-04-10,187.0
2010-04-11,30.0
2010-04-12,5.0
2010-04-13,0.0
2010-04-14,1.0
2010-04-15,2.0
2010-04-16,42.0
2010-04-17,1.0
2010-04-18,2.0
2010-04-19,2.0
2010-04-20,55.0
2010-04-21,0.0
2010-04-22,1.0
2010-04-23,0.0
2010-04-24,5.0
2010-04-25,24.0
2010-04-26,6.0
2010-04-27,3.0
2010-04-28,1.0
2010-04-29,0.0
2010-04-30,5.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,0.0
2010-05-04,12.0
2010-05-05,42.0
2010-05-06,116.0
2010-05-07,8.0
2010-05-08,91.0
2010-05-09,10.0
2010-05-10,17.0
2010-05-11,1.0
2010-05-12,6.0
2010-05-13,10.0
2010-05-14,20.0
2010-05-15,3.0
2010-05-16,0.0
2010-05-17,1.0
2010-05-18,0.0
2010-05-19,20.0
2010-05-20,0.0
2010-05-21,4.0
2010-05-22,118.0
2010-05-23,1.0
2010-05-24,3.0
2010-05-25,0.0
2010-05-26,24.0
2010-05-27,8.0
2010-05-28,3.0
2010-05-29,4.0
2010-05-30,5.0
2010-05-31,2.0
2010-06-01,14.0
2010-06-02,0.0
2010-06-03,18.0
2010-06-04,1.0
2010-06-05,0.0
2010-06-06,0.0
2010-06-07,26.0
2010-06-08,26.0
2010-06-09,26.0
2010-06-10,6.0
2010-06-11,18.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,5.0
2010-06-15,3.0
2010-06-16,1.0
2010-06-17,2.0
2010-06-18,5.0
2010-06-19,59.0
2010-06-20,2.0
2010-06-21,0.0
2010-06-22,13.0
2010-06-23,0.0
2010-06-24,5.0
2010-06-25,1.0
2010-06-26,0.0
2010-06-27,0.0
2010-06-28,4.0
2010-06-29,40.0
2010-06-30,802.0
2010-07-01,1.0
2010-07-02,303.0
2010-07-03,1.0
2010-07-04,113.0
2010-07-05,4.0
2010-07-06,8.0
2010-07-07,41.0
2010-07-08,7.0
2010-07-09,1.0
2010-07-10,20.0
2010-07-11,8.0
2010-07-12,9.0
2010-07-13,0.0
2010-07-14,84.0
2010-07-15,105.0
2010-07-16,62.0
2010-07-17,86.0
2010-07-18,14.0
2010-07-19,57.0
2010-07-20,2.0
2010-07-21,22.0
2010-07-22,3.0
2010-07-23,1.0
2010-07-24,20.0
2010-07-25,118.0
2010-07-26,175.0
2010-07-27,6.0
2010-07-28,17.0
2010-07-29,1.0
2010-07-30,16.0
2010-07-31,3.0
2010-08-01,6.0
2010-08-02,4.0
2010-08-03,3.0
2010-08-04,4.0
2010-08-05,8.0
2010-08-06,6.0
2010-08-07,0.0
2010-08-08,1.0
2010-08-09,22.0
2010-08-10,2.0
2010-08-11,8.0
2010-08-12,15.0
2010-08-13,19.0
2010-08-14,196.0
2010-08-15,46.0
2010-08-16,109.0
2010-08-17,3.0
2010-08-18,836.0
2010-08-19,8.0
2010-08-20,5.0
2010-08-21,13.0
2010-08-22,47.0
2010-08-23,4.0
2010-08-24,439.0
2010-08-25,11.0
2010-08-26,44.0
2010-08-27,21.0
2010-08-28,6.0
2010-08-29,23.0
2010-08-30,36.0
2010-08-31,244.0
2010-09-01,189.0
2010-09-02,18.0
2010-09-03,19.0
2010-09-04,5.0
2010-09-05,20.0
2010-09-06,38.0
2010-09-07,47.0
2010-09-08,20.0
2010-09-09,28.0
2010-09-10,8.0
2010-09-11,5.0
2010-09-12,70.0
2010-09-13,22.0
2010-09-14,41.0
2010-09-15,21.0
2010-09-16,51.0
2010-09-17,6.0
2010-09-18,17.0
2010-09-19,10.0
2010-09-20,29.0
2010-09-21,37.0
2010-09-22,13.0
2010-09-23,42.0
2010-09-24,37.0
2010-09-25,20.0
2010-09-26,15.0
2010-09-27,15.0
2010-09-28,36.0
2010-09-29,23.0
2010-09-30,16.0
2010-10-01,16.0
2010-10-02,36.0
2010-10-03,43.0
2010-10-04,45.0
2010-10-05,50.0
2010-10-06,14.0
2010-10-07,20.0
2010-10-08,54.0
2010-10-09,42.0
2010-10-10,11.0
2010-10-11,14.0
2010-10-12,5.0
2010-10-13,8.0
2010-10-14,8.0
2010-10-15,9.0
2010-10-16,15.0
2010-10-17,20.0
2010-10-18,52.0
2010-10-19,26.0
2010-10-20,10.0
2010-10-21,9.0
2010-10-22,2.0
2010-10-23,5.0
2010-10-24,5.0
2010-10-25,14.0
2010-10-26,30.0
2010-10-27,34.0
2010-10-28,25.0
2010-10-29,26.0
2010-10-30,18.0
2010-10-31,59.0
2010-11-01,10.0
2010-11-02,4.0
2010-11-03,9.0
2010-11-04,25.0
2010-11-05,27.0
2010-11-06,10.0
2010-11-07,17.0
2010-11-08,31.0
2010-11-09,19.0
2010-11-10,6.0
2010-11-11,5.0
2010-11-12,3.0
2010-11-13,8.0
2010-11-14,19.0
2010-11-15,70.0
2010-11-16,55.0
2010-11-17,1.0
2010-11-18,10.0
2010-11-19,8.0
2010-11-20,10.0
2010-11-21,12.0
2010-11-22,10.0
2010-11-23,8.0
2010-11-24,30.0
2010-11-25,12.0
2010-11-26,9.0
2010-11-27,31.0
2010-11-28,1.0
2010-11-29,27.0
2010-11-30,24.0
2010-12-01,29.0
2010-12-02,6.0
2010-12-03,26.0
2010-12-04,22.0
2010-12-05,14.0
2010-12-06,15.0
2010-12-07,20.0
2010-12-08,3.0
2010-12-09,18.0
2010-12-10,11.0
2010-12-11,32.0
2010-12-12,12.0
2010-12-13,30.0
2010-12-14,10.0
2010-12-15,17.0
2010-12-16,19.0
2010-12-17,4.0
2010-12-18,13.0
2010-12-19,46.0
2010-12-20,17.0
2010-12-21,10.0
2010-12-22,8.0
2010-12-23,34.0
2010-12-24,5.0
2010-12-25,8.0
2010-12-26,5.0
2010-12-27,11.0
2010-12-28,37.0
2010-12-29,22.0
2010-12-30,63.0
2010-12-31,18.0
2011-01-01,8.0
2011-01-02,32.0
2011-01-03,50.0
2011-01-04,8.0
2011-01-05,32.0
2011-01-06,6.0
2011-01-07,23.0
2011-01-08,18.0
2011-01-09,31.0
2011-01-10,17.0
2011-01-11,10.0
2011-01-12,18.0
2011-01-13,151.0
2011-01-14,35.0
2011-01-15,28.0
2011-01-16,30.0
2011-01-17,44.0
2011-01-18,48.0
2011-01-19,24.0
2011-01-20,18.0
2011-01-21,53.0
2011-01-22,52.0
2011-01-23,31.0
2011-01-24,46.0
2011-01-25,30.0
2011-01-26,27.0
2011-01-27,104.0
2011-01-28,21.0
2011-01-29,120.0
2011-01-30,28.0
2011-01-31,35.0
2011-02-01,142.0
2011-02-02,47.0
2011-02-03,55.0
2011-02-04,57.0
2011-02-05,69.0
2011-02-06,21.0
2011-02-07,19.0
2011-02-08,75.0
2011-02-09,49.0
2011-02-10,132.0
2011-02-11,60.0
2011-02-12,159.0
2011-02-13,49.0
2011-02-14,386.0
2011-02-15,33.0
2011-02-16,20.0
2011-02-17,29.0
2011-02-18,79.0
2011-02-19,48.0
2011-02-20,84.0
2011-02-21,33.0
2011-02-22,46.0
2011-02-23,63.0
2011-02-24,41.0
2011-02-25,40.0
2011-02-26,70.0
2011-02-27,50.0
2011-02-28,64.0
2011-03-01,104.0
2011-03-02,12.0
2011-03-03,127.0
2011-03-04,74.0
2011-03-05,63.0
2011-03-06,55.0
2011-03-07,174.0
2011-03-08,72.0
2011-03-09,67.0
2011-03-10,24.0
2011-03-11,53.0
2011-03-12,38.0
2011-03-13,150.0
2011-03-14,260.0
2011-03-15,91.0
2011-03-16,51.0
2011-03-17,66.0
2011-03-18,131.0
2011-03-19,25.0
2011-03-20,16.0
2011-03-21,78.0
2011-03-22,47.0
2011-03-23,126.0
2011-03-24,144.0
2011-03-25,105.0
2011-03-26,97.0
2011-03-27,44.0
2011-03-28,195.0
2011-03-29,99.0
2011-03-30,36.0
2011-03-31,166.0
2011-04-01,171.0
2011-04-02,78.0
2011-04-03,110.0
2011-04-04,95.0
2011-04-05,83.0
2011-04-06,81.0
2011-04-07,93.0
2011-04-08,77.0
2011-04-09,50.0
2011-04-10,86.0
2011-04-11,163.0
2011-04-12,228.0
2011-04-13,293.0
2011-04-14,159.0
2011-04-15,464.0
2011-04-16,152.0
2011-04-17,102.0
2011-04-18,197.0
2011-04-19,241.0
2011-04-20,418.0
2011-04-21,119.0
2011-04-22,163.0
2011-04-23,276.0
2011-04-24,199.0
2011-04-25,175.0
2011-04-26,265.0
2011-04-27,600.0
2011-04-28,290.0
2011-04-29,337.0
2011-04-30,414.0
2011-05-01,950.0
2011-05-02,114.0
2011-05-03,152.0
2011-05-04,237.0
2011-05-05,170.0
2011-05-06,339.0
2011-05-07,226.0
2011-05-08,166.0
2011-05-09,328.0
2011-05-10,474.0
2011-05-11,304.0
2011-05-12,363.0
2011-05-13,591.0
2011-05-14,478.0
2011-05-15,429.0
2011-05-16,387.0
2011-05-17,365.0
2011-05-18,409.0
2011-05-19,287.0
2011-05-20,266.0
2011-05-21,321.0
2011-05-22,177.0
2011-05-23,260.0
2011-05-24,144.0
2011-05-25,238.0
2011-05-26,268.0
2011-05-27,202.0
2011-05-28,192.0
2011-05-29,179.0
2011-05-30,283.0
2011-05-31,375.0
2011-06-01,320.0
2011-06-02,416.0
2011-06-03,1245.0
2011-06-04,539.0
2011-06-05,377.0
2011-06-06,669.0
2011-06-07,411.0
2011-06-08,1720.0
2011-06-09,809.0
2011-06-10,623.0
2011-06-11,457.0
2011-06-12,423.0
2011-06-13,612.0
2011-06-14,398.0
2011-06-15,453.0
2011-06-16,537.0
2011-06-17,483.0
2011-06-18,357.0
2011-06-19,345.0
2011-06-20,234.0
2011-06-21,460.0
2011-06-22,278.0
2011-06-23,324.0
2011-06-24,252.0
2011-06-25,260.0
2011-06-26,299.0
2011-06-27,326.0
2011-06-28,274.0
2011-06-29,262.0
2011-06-30,422.0
2011-07-01,227.0
2011-07-02,240.0
2011-07-03,173.0
2011-07-04,297.0
2011-07-05,663.0
2011-07-06,324.0
2011-07-07,246.0
2011-07-08,317.0
2011-07-09,368.0
2011-07-10,642.0
2011-07-11,421.0
2011-07-12,516.0
2011-07-13,543.0
2011-07-14,415.0
2011-07-15,422.0
2011-07-16,671.0
2011-07-17,527.0
2011-07-18,575.0
2011-07-19,972.0
2011-07-20,726.0
2011-07-21,608.0
2011-07-22,772.0
2011-07-23,754.0
2011-07-24,748.0
2011-07-25,1277.0
2011-07-26,831.0
2011-07-27,1261.0
2011-07-28,1324.0
2011-07-29,777.0
2011-07-30,500.0
2011-07-31,602.0
2011-08-01,887.0
2011-08-02,1004.0
2011-08-03,1688.0
2011-08-04,1077.0
2011-08-05,822.0
2011-08-06,1253.0
2011-08-07,744.0
2011-08-08,3143.0
2011-08-09,1217.0
2011-08-10,977.0
2011-08-11,724.0
2011-08-12,813.0
2011-08-13,695.0
2011-08-14,842.0
2011-08-15,1439.0
2011-08-16,1045.0
2011-08-17,1075.0
2011-08-18,738.0
2011-08-19,1106.0
2011-08-20,1332.0
2011-08-21,796.0
2011-08-22,1137.0
2011-08-23,864.0
2011-08-24,1117.0
2011-08-25,861.0
2011-08-26,827.0
2011-08-27,700.0
2011-08-28,600.0
2011-08-29,923.0
2011-08-30,760.0
2011-08-31,710.0
2011-09-01,1009.0
2011-09-02,945.0
2011-09-03,621.0
2011-09-04,842.0
2011-09-05,830.0
2011-09-06,1547.0
2011-09-07,761.0
2011-09-08,1128.0
2011-09-09,3100.0
2011-09-10,1173.0
2011-09-11,985.0
2011-09-12,1128.0
2011-09-13,906.0
2011-09-14,768.0
2011-09-15,999.0
2011-09-16,907.0
2011-09-17,626.0
2011-09-18,515.0
2011-09-19,1040.0
2011-09-20,2432.0
2011-09-21,2427.0
2011-09-22,547.0
2011-09-23,383.0
2011-09-24,599.0
2011-09-25,604.0
2011-09-26,618.0
2011-09-27,586.0
2011-09-28,672.0
2011-09-29,405.0
2011-09-30,521.0
2011-10-01,716.0
2011-10-02,669.0
2011-10-03,703.0
2011-10-04,892.0
2011-10-05,717.0
2011-10-06,687.0
2011-10-07,755.0
2011-10-08,715.0
2011-10-09,566.0
2011-10-10,488.0
2011-10-11,1407.0
2011-10-12,888.0
2011-10-13,719.0
2011-10-14,635.0
2011-10-15,645.0
2011-10-16,834.0
2011-10-17,1101.0
2011-10-18,835.0
2011-10-19,581.0
2011-10-20,474.0
2011-10-21,497.0
2011-10-22,902.0
2011-10-23,678.0
2011-10-24,498.0
2011-10-25,664.0
2011-10-26,556.0
2011-10-27,397.0
2011-10-28,548.0
2011-10-29,785.0
2011-10-30,588.0
2011-10-31,410.0
2011-11-01,692.0
2011-11-02,690.0
2011-11-03,614.0
2011-11-04,1139.0
2011-11-05,941.0
2011-11-06,345.0
2011-11-07,759.0
2011-11-08,761.0
2011-11-09,855.0
2011-11-10,746.0
2011-11-11,687.0
2011-11-12,518.0
2011-11-13,453.0
2011-11-14,706.0
2011-11-15,549.0
2011-11-16,701.0
2011-11-17,663.0
2011-11-18,459.0
2011-11-19,814.0
2011-11-20,359.0
2011-11-21,386.0
2011-11-22,468.0
2011-11-23,968.0
2011-11-24,768.0
2011-11-25,696.0
2011-11-26,604.0
2011-11-27,641.0
2011-11-28,538.0
2011-11-29,1195.0
2011-11-30,1034.0
2011-12-01,1154.0
2011-12-02,886.0
2011-12-03,605.0
2011-12-04,638.0
2011-12-05,618.0
2011-12-06,880.0
2011-12-07,1227.0
2011-12-08,624.0
2011-12-09,692.0
2011-12-10,542.0
2011-12-11,1360.0
2011-12-12,1170.0
2011-12-13,848.0
2011-12-14,561.0
2011-12-15,333.0
2011-12-16,1446.0
2011-12-17,1019.0
2011-12-18,745.0
2011-12-19,885.0
2011-12-20,1631.0
2011-12-21,573.0
2011-12-22,715.0
2011-12-23,358.0
2011-12-24,354.0
2011-12-25,537.0
2011-12-26,686.0
2011-12-27,562.0
2011-12-28,801.0
2011-12-29,417.0
2011-12-30,651.0
2011-12-31,718.0
2012-01-01,1013.0
2012-01-02,1643.0
2012-01-03,1041.0
2012-01-04,1316.0
2012-01-05,1832.0
2012-01-06,2179.0
2012-01-07,1210.0
2012-01-08,1225.0
2012-01-09,1631.0
2012-01-10,787.0
2012-01-11,1036.0
2012-01-12,777.0
2012-01-13,803.0
2012-01-14,732.0
2012-01-15,684.0
2012-01-16,976.0
2012-01-17,840.0
2012-01-18,980.0
2012-01-19,642.0
2012-01-20,676.0
2012-01-21,808.0
2012-01-22,301.0
2012-01-23,409.0
2012-01-24,894.0
2012-01-25,869.0
2012-01-26,755.0
2012-01-27,771.0
2012-01-28,610.0
2012-01-29,797.0
2012-01-30,409.0
2012-01-31,803.0
2012-02-01,463.0
2012-02-02,796.0
2012-02-03,787.0
2012-02-04,806.0
2012-02-05,274.0
2012-02-06,411.0
2012-02-07,358.0
2012-02-08,507.0
2012-02-09,707.0
2012-02-10,480.0
2012-02-11,390.0
2012-02-12,395.0
2012-02-13,577.0
2012-02-14,1050.0
2012-02-15,657.0
2012-02-16,1090.0
2012-02-17,721.0
2012-02-18,397.0
2012-02-19,593.0
2012-02-20,581.0
2012-02-21,662.0
2012-02-22,638.0
2012-02-23,730.0
2012-02-24,735.0
2012-02-25,502.0
2012-02-26,641.0
2012-02-27,569.0
2012-02-28,608.0
2012-02-29,477.0
2012-03-01,1274.0
2012-03-02,1135.0
2012-03-03,596.0
2012-03-04,510.0
2012-03-05,787.0
2012-03-06,688.0
2012-03-07,524.0
2012-03-08,642.0
2012-03-09,687.0
2012-03-10,892.0
2012-03-11,712.0
2012-03-12,794.0
2012-03-13,1395.0
2012-03-14,1443.0
2012-03-15,945.0
2012-03-16,828.0
2012-03-17,945.0
2012-03-18,634.0
2012-03-19,919.0
2012-03-20,827.0
2012-03-21,683.0
2012-03-22,929.0
2012-03-23,544.0
2012-03-24,510.0
2012-03-25,771.0
2012-03-26,694.0
2012-03-27,943.0
2012-03-28,898.0
2012-03-29,711.0
2012-03-30,917.0
2012-03-31,692.0
2012-04-01,795.0
2012-04-02,891.0
2012-04-03,2115.0
2012-04-04,1116.0
2012-04-05,1679.0
2012-04-06,1309.0
2012-04-07,728.0
2012-04-08,702.0
2012-04-09,919.0
2012-04-10,819.0
2012-04-11,1424.0
2012-04-12,976.0
2012-04-13,928.0
2012-04-14,711.0
2012-04-15,912.0
2012-04-16,1261.0
2012-04-17,1293.0
2012-04-18,1355.0
2012-04-19,1114.0
2012-04-20,2041.0
2012-04-21,1146.0
2012-04-22,1000.0
2012-04-23,1177.0
2012-04-24,923.0
2012-04-25,844.0
2012-04-26,815.0
2012-04-27,1021.0
2012-04-28,887.0
2012-04-29,1267.0
2012-04-30,820.0
2012-05-01,1180.0
2012-05-02,1598.0
2012-05-03,1060.0
2012-05-04,1080.0
2012-05-05,847.0
2012-05-06,1743.0
2012-05-07,1776.0
2012-05-08,888.0
2012-05-09,1382.0
2012-05-10,890.0
2012-05-11,1120.0
2012-05-12,716.0
2012-05-13,609.0
2012-05-14,963.0
2012-05-15,1022.0
2012-05-16,1459.0
2012-05-17,1363.0
2012-05-18,1046.0
2012-05-19,1393.0
2012-05-20,847.0
2012-05-21,895.0
2012-05-22,888.0
2012-05-23,1055.0
2012-05-24,1089.0
2012-05-25,916.0
2012-05-26,873.0
2012-05-27,1314.0
2012-05-28,1612.0
2012-05-29,1278.0
2012-05-30,1517.0
2012-05-31,1297.0
2012-06-01,1508.0
2012-06-02,970.0
2012-06-03,1073.0
2012-06-04,2270.0
2012-06-05,1156.0
2012-06-06,1143.0
2012-06-07,954.0
2012-06-08,1715.0
2012-06-09,1051.0
2012-06-10,771.0
2012-06-11,1212.0
2012-06-12,1203.0
2012-06-13,1528.0
2012-06-14,1006.0
2012-06-15,1331.0
