Date,transactions/transfers_volume_adjusted_median
2014-06-06,0.14175036
2014-06-07,0.1299
2014-06-08,0.11
2014-06-09,0.1464
2014-06-10,0.1392
2014-06-11,0.14
2014-06-12,0.1672801
2014-06-13,0.11590044
2014-06-14,0.11
2014-06-15,0.08936071
2014-06-16,0.11117456
2014-06-17,0.10981093
2014-06-18,0.12317293
2014-06-19,0.1131487
2014-06-20,0.1294
2014-06-21,0.11078
2014-06-22,0.1
2014-06-23,0.13991238
2014-06-24,0.1233
2014-06-25,0.11959
2014-06-26,0.1119
2014-06-27,0.12478927
2014-06-28,0.09718
2014-06-29,0.0860217
2014-06-30,0.12649421
2014-07-01,0.15089379
2014-07-02,0.14134122
2014-07-03,0.1246
2014-07-04,0.1
2014-07-05,0.06673039
2014-07-06,0.06672862
2014-07-07,0.10077492
2014-07-08,0.099
2014-07-09,0.09923
2014-07-10,0.1119892
2014-07-11,0.14186258
2014-07-12,0.09778759
2014-07-13,0.08077451
2014-07-14,0.10633788
2014-07-15,0.0999
2014-07-16,0.10752688
2014-07-17,0.1007
2014-07-18,0.10278206
2014-07-19,0.05022807
2014-07-20,0.06888792
2014-07-21,0.1076
2014-07-22,0.11019
2014-07-23,0.12300647
2014-07-24,0.13618609
2014-07-25,0.1349
2014-07-26,0.08382791
2014-07-27,0.08090139
2014-07-28,0.13515582
2014-07-29,0.11989
2014-07-30,0.14033528
2014-07-31,0.11206897
2014-08-01,0.1199
2014-08-02,0.10089612
2014-08-03,0.0814125
2014-08-04,0.11421102
2014-08-05,0.13617743
2014-08-06,0.10074497
2014-08-07,0.10433967
2014-08-08,0.10133594
2014-08-09,0.0868
2014-08-10,0.08457374
2014-08-11,0.10016376
2014-08-12,0.11347517
2014-08-13,0.135
2014-08-14,0.15680775
2014-08-15,0.10056241
2014-08-16,0.07275416
2014-08-17,0.09363463
2014-08-18,0.1596
2014-08-19,0.15435267
2014-08-20,0.1756884
2014-08-21,0.16045838
2014-08-22,0.14692878
2014-08-23,0.11900535
2014-08-24,0.1199
2014-08-25,0.14271397
2014-08-26,0.15751442
2014-08-27,0.13397304
2014-08-28,0.1296
2014-08-29,0.1299
2014-08-30,0.09979243
2014-08-31,0.11044619
2014-09-01,0.11000001
2014-09-02,0.1263163
2014-09-03,0.1336
2014-09-04,0.14256619
2014-09-05,0.12943698
2014-09-06,0.1
2014-09-07,0.08332196
2014-09-08,0.11308408
2014-09-09,0.11742
2014-09-10,0.132
2014-09-11,0.13716422
2014-09-12,0.14178897
2014-09-13,0.11608017
2014-09-14,0.08873645
2014-09-15,0.11535044
2014-09-16,0.10107488
2014-09-17,0.14014136
2014-09-18,0.2055
2014-09-19,0.21498668
2014-09-20,0.12827426
2014-09-21,0.12
2014-09-22,0.19235536
2014-09-23,0.189
2014-09-24,0.16326831
2014-09-25,0.1448672
2014-09-26,0.15167456
2014-09-27,0.10608532
2014-09-28,0.10511105
2014-09-29,0.2
2014-09-30,0.20558535
2014-10-01,0.17775362
2014-10-02,0.18538135
2014-10-03,0.1602
2014-10-04,0.1499
2014-10-05,0.17666576
2014-10-06,0.19877251
2014-10-07,0.20000023
2014-10-08,0.19582392
2014-10-09,0.1887134
2014-10-10,0.17792344
2014-10-11,0.15912123
2014-10-12,0.12820227
2014-10-13,0.1674416
2014-10-14,0.18488905
2014-10-15,0.18458
2014-10-16,0.1599
2014-10-17,0.17084748
2014-10-18,0.12967708
2014-10-19,0.11386043
2014-10-20,0.16000251
2014-10-21,0.18635962
2014-10-22,0.1525
2014-10-23,0.16137863
2014-10-24,0.13490031
2014-10-25,0.13120026
2014-10-26,0.0779
2014-10-27,0.13367449
2014-10-28,0.12539184
2014-10-29,0.12195698
2014-10-30,0.10489
2014-10-31,0.11425146
2014-11-01,0.11017485
2014-11-02,0.0697961
2014-11-03,0.1069
2014-11-04,0.14481768
2014-11-05,0.1499
2014-11-06,0.11367834
2014-11-07,0.12181521
2014-11-08,0.09
2014-11-09,0.07354396
2014-11-10,0.12587119
2014-11-11,0.11015142
2014-11-12,0.13746016
2014-11-13,0.1504637
2014-11-14,0.1238
2014-11-15,0.10309522
2014-11-16,0.08671094
2014-11-17,0.12987489
2014-11-18,0.12238412
2014-11-19,0.14350566
2014-11-20,0.14168532
2014-11-21,0.13861935
2014-11-22,0.1229808
2014-11-23,0.0644
2014-11-24,0.1076
2014-11-25,0.13115
2014-11-26,0.1427
2014-11-27,0.14983458
2014-11-28,0.18893337
2014-11-29,0.1581208
2014-11-30,0.11248742
2014-12-01,0.1624186
2014-12-02,0.20488367
2014-12-03,0.15298497
2014-12-04,0.145
2014-12-05,0.15481684
2014-12-06,0.11635242
2014-12-07,0.123
2014-12-08,0.18886057
2014-12-09,0.2
2014-12-10,0.21975174
2014-12-11,0.19583158
2014-12-12,0.15778988
2014-12-13,0.166445
2014-12-14,0.118
2014-12-15,0.15806659
2014-12-16,0.20603384
2014-12-17,0.1889
2014-12-18,0.26722166
2014-12-19,0.25319126
2014-12-20,0.22457708
2014-12-21,0.1236357
2014-12-22,0.22507162
2014-12-23,0.20121951
2014-12-24,0.15651364
2014-12-25,0.13849039
2014-12-26,0.1699
2014-12-27,0.25
2014-12-28,0.17871181
2014-12-29,0.213012
2014-12-30,0.30343815
2014-12-31,0.25872602
2015-01-01,0.15847266
2015-01-02,0.24656939
2015-01-03,0.19999
2015-01-04,0.19476
2015-01-05,0.2
2015-01-06,0.21632536
2015-01-07,0.23550819
2015-01-08,0.14165725
2015-01-09,0.15
2015-01-10,0.11051726
2015-01-11,0.10066736
2015-01-12,0.1399
2015-01-13,0.33254657
2015-01-14,0.33
2015-01-15,0.45208725
2015-01-16,0.34359598
2015-01-17,0.252
2015-01-18,0.23167876
2015-01-19,0.2488239
2015-01-20,0.24
2015-01-21,0.236978
2015-01-22,0.24485586
2015-01-23,0.2195486
2015-01-24,0.16653491
2015-01-25,0.1267
2015-01-26,0.23848542
2015-01-27,0.2
2015-01-28,0.2057
2015-01-29,0.23825886
2015-01-30,0.27272727
2015-01-31,0.17470522
2015-02-01,0.19982366
2015-02-02,0.2407
2015-02-03,0.24501977
2015-02-04,0.21987941
2015-02-05,0.20302776
2015-02-06,0.21995812
2015-02-07,0.129
2015-02-08,0.11038279
2015-02-09,0.11188208
2015-02-10,0.14155869
2015-02-11,0.1434409
2015-02-12,0.19378
2015-02-13,0.12824572
2015-02-14,0.09449578
2015-02-15,0.10190822
2015-02-16,0.1062905
2015-02-17,0.13867
2015-02-18,0.124489
2015-02-19,0.11589883
2015-02-20,0.12
2015-02-21,0.1169
2015-02-22,0.10090819
2015-02-23,0.12380305
2015-02-24,0.13802642
2015-02-25,0.13011542
2015-02-26,0.12505958
2015-02-27,0.1523
2015-02-28,0.10653058
2015-03-01,0.1012078
2015-03-02,0.16350859
2015-03-03,0.17432472
2015-03-04,0.14657681
2015-03-05,0.14057976
2015-03-06,0.14506422
2015-03-07,0.07268116
2015-03-08,0.08245547
2015-03-09,0.11888408
2015-03-10,0.14040615
2015-03-11,0.1148531
2015-03-12,0.14793723
2015-03-13,0.125
2015-03-14,0.09550822
2015-03-15,0.07393839
2015-03-16,0.11371614
2015-03-17,0.12112403
2015-03-18,0.134
2015-03-19,0.107469
2015-03-20,0.10442726
2015-03-21,0.096754
2015-03-22,0.08680389
2015-03-23,0.1138
2015-03-24,0.15
2015-03-25,0.1393095
2015-03-26,0.11355317
2015-03-27,0.14884289
2015-03-28,0.0999
2015-03-29,0.0882
2015-03-30,0.13218365
2015-03-31,0.1499
2015-04-01,0.15830137
2015-04-02,0.12720819
2015-04-03,0.1
2015-04-04,0.07552198
2015-04-05,0.0638
2015-04-06,0.09653755
2015-04-07,0.12926721
2015-04-08,0.12561827
2015-04-09,0.10627241
2015-04-10,0.11615832
2015-04-11,0.1
2015-04-12,0.1
2015-04-13,0.114706
2015-04-14,0.1254
2015-04-15,0.1
2015-04-16,0.10842145
2015-04-17,0.12746371
2015-04-18,0.07174975
2015-04-19,0.09348043
2015-04-20,0.11166696
2015-04-21,0.1811354
2015-04-22,0.16407204
2015-04-23,0.18
2015-04-24,0.16714234
2015-04-25,0.10730771
2015-04-26,0.11242071
2015-04-27,0.17410714
2015-04-28,0.18190704
2015-04-29,0.16113656
2015-04-30,0.143466
2015-05-01,0.1176
2015-05-02,0.06568583
2015-05-03,0.10046992
2015-05-04,0.115
2015-05-05,0.1384
2015-05-06,0.13097794
2015-05-07,0.1306305
2015-05-08,0.10958597
2015-05-09,0.08233879
2015-05-10,0.1248
2015-05-11,0.20217841
2015-05-12,0.27106145
2015-05-13,0.19359092
2015-05-14,0.19472815
2015-05-15,0.14988209
2015-05-16,0.1
2015-05-17,0.0912
2015-05-18,0.13971
2015-05-19,0.26294572
2015-05-20,0.21737201
2015-05-21,0.21940068
2015-05-22,0.18
2015-05-23,0.1498
2015-05-24,0.092412
2015-05-25,0.12533408
2015-05-26,0.1899
2015-05-27,0.20770036
2015-05-28,0.1786
2015-05-29,0.11
2015-05-30,0.05127488
2015-05-31,0.14718505
2015-06-01,0.28288931
2015-06-02,0.26595
2015-06-03,0.178
2015-06-04,0.14210496
2015-06-05,0.20674936
2015-06-06,0.2131
2015-06-07,0.12644711
2015-06-08,0.13561146
2015-06-09,0.2199996
2015-06-10,0.26512086
2015-06-11,0.30584405
2015-06-12,0.26121
2015-06-13,0.2032
2015-06-14,0.15178608
2015-06-15,0.192
2015-06-16,0.20495867
2015-06-17,0.27014067
2015-06-18,0.21873627
2015-06-19,0.16373934
2015-06-20,0.14989
2015-06-21,0.11227489
2015-06-22,0.2461434
2015-06-23,0.20050819
2015-06-24,0.1818647
2015-06-25,0.1567
2015-06-26,0.17946971
2015-06-27,0.13286946
2015-06-28,0.14371
2015-06-29,0.25043419
2015-06-30,0.5698
2015-07-01,0.21749
2015-07-02,0.32196275
2015-07-03,0.201672
2015-07-04,0.1173156
2015-07-05,0.37365054
2015-07-06,0.3999
2015-07-07,0.4382
2015-07-08,0.51474
2015-07-09,0.50258585
2015-07-10,0.47999755
2015-07-11,0.62367751
2015-07-12,0.42914018
2015-07-13,0.22650922
2015-07-14,0.20413759
2015-07-15,0.1718154
2015-07-16,0.188
2015-07-17,0.12017194
2015-07-18,0.032505
2015-07-19,0.02721321
2015-07-20,0.12789236
2015-07-21,0.09775244
2015-07-22,0.10979
2015-07-23,0.1850354
2015-07-24,0.1926
2015-07-25,0.10223408
2015-07-26,0.13685619
2015-07-27,0.18227567
2015-07-28,0.1769
2015-07-29,0.2291214
2015-07-30,0.2516154
2015-07-31,0.21114121
2015-08-01,0.24163282
2015-08-02,0.0909
2015-08-03,0.1625
2015-08-04,0.24441744
2015-08-05,0.28343825
2015-08-06,0.1906857
2015-08-07,0.1817
2015-08-08,0.12184782
2015-08-09,0.1328865
2015-08-10,0.18077
2015-08-11,0.1999
2015-08-12,0.1987
2015-08-13,0.1799
2015-08-14,0.17473
2015-08-15,0.11558554
2015-08-16,0.14139084
2015-08-17,0.20446671
2015-08-18,0.22719361
2015-08-19,0.23649538
2015-08-20,0.21
2015-08-21,0.20949925
2015-08-22,0.12118931
2015-08-23,0.10968929
2015-08-24,0.20390365
2015-08-25,0.22736391
2015-08-26,0.19671094
2015-08-27,0.19059406
2015-08-28,0.21316536
2015-08-29,0.11820585
2015-08-30,0.13193192
2015-08-31,0.1887336
2015-09-01,0.2083
2015-09-02,0.48620321
2015-09-03,0.20144156
2015-09-04,0.19823087
2015-09-05,0.08524785
2015-09-06,0.1109
2015-09-07,0.14279957
2015-09-08,0.1921456
2015-09-09,0.17998962
2015-09-10,0.13408
2015-09-11,0.0599
2015-09-12,0.0387485
2015-09-13,0.07791016
2015-09-14,0.11811123
2015-09-15,0.1603182
2015-09-16,0.15542656
2015-09-17,0.11927709
2015-09-18,0.10297431
2015-09-19,0.11756635
2015-09-20,0.1277709
2015-09-21,0.15604396
2015-09-22,0.19654502
2015-09-23,0.18184863
2015-09-24,0.21179061
2015-09-25,0.2
2015-09-26,0.11873353
2015-09-27,0.12365528
2015-09-28,0.20884674
2015-09-29,0.21153
2015-09-30,0.1989301
2015-10-01,0.2385703
2015-10-02,0.20686505
2015-10-03,0.12540233
2015-10-04,0.13005539
2015-10-05,0.20544183
2015-10-06,0.2799
2015-10-07,0.21818431
2015-10-08,0.20963975
2015-10-09,0.21042377
2015-10-10,0.1171605
2015-10-11,0.18216391
2015-10-12,0.24399462
2015-10-13,0.2
2015-10-14,0.23854863
2015-10-15,0.2499
2015-10-16,0.2613643
2015-10-17,0.16466261
2015-10-18,0.15851855
2015-10-19,0.25011049
2015-10-20,0.21243445
2015-10-21,0.218487
2015-10-22,0.25
2015-10-23,0.18756514
2015-10-24,0.13095929
2015-10-25,0.2
2015-10-26,0.28561923
2015-10-27,0.258984
2015-10-28,0.24
2015-10-29,0.22099202
2015-10-30,0.2508544
2015-10-31,0.1514681
2015-11-01,0.2676
2015-11-02,0.23595339
2015-11-03,0.26826517
2015-11-04,0.3
2015-11-05,0.24006728
2015-11-06,0.21324803
2015-11-07,0.13475606
2015-11-08,0.14
2015-11-09,0.19993821
2015-11-10,0.20514993
2015-11-11,0.2365273
2015-11-12,0.23368986
2015-11-13,0.20006019
2015-11-14,0.15060298
2015-11-15,0.19138004
2015-11-16,0.23996241
2015-11-17,0.18199458
2015-11-18,0.19925034
2015-11-19,0.19879912
2015-11-20,0.16753494
2015-11-21,0.12918432
2015-11-22,0.15199588
2015-11-23,0.20179304
2015-11-24,0.19024789
2015-11-25,0.20640884
2015-11-26,0.23986219
2015-11-27,0.24631408
2015-11-28,0.14026425
2015-11-29,0.16806687
2015-11-30,0.24605263
2015-12-01,0.26602518
2015-12-02,0.26465211
2015-12-03,0.19133524
2015-12-04,0.13434402
2015-12-05,0.20276829
2015-12-06,0.2787068
2015-12-07,0.2899
2015-12-08,0.25326073
2015-12-09,0.33836858
2015-12-10,0.26257
2015-12-11,0.35707472
2015-12-12,0.23154762
2015-12-13,0.35308927
2015-12-14,0.291903
2015-12-15,0.26590829
2015-12-16,0.27
2015-12-17,0.29369192
2015-12-18,0.28496334
2015-12-19,0.19309938
2015-12-20,0.26146682
2015-12-21,0.29985665
2015-12-22,0.3
2015-12-23,0.3092
2015-12-24,0.40250784
2015-12-25,0.42689369
2015-12-26,0.13
2015-12-27,0.09456565
2015-12-28,0.13144923
2015-12-29,0.12951207
2015-12-30,0.11273349
2015-12-31,0.12945633
2016-01-01,0.11634325
2016-01-02,0.08314
2016-01-03,0.10631544
2016-01-04,0.10048958
2016-01-05,0.11836262
2016-01-06,0.11644155
2016-01-07,0.11501387
2016-01-08,0.10454766
2016-01-09,0.05605005
2016-01-10,0.072797
2016-01-11,0.11053929
2016-01-12,0.0998
2016-01-13,0.1
2016-01-14,0.11584263
2016-01-15,0.12184917
2016-01-16,0.0902
2016-01-17,0.09570822
2016-01-18,0.1038988
2016-01-19,0.12822769
2016-01-20,0.11840819
2016-01-21,0.13480392
2016-01-22,0.12728719
2016-01-23,0.12958839
2016-01-24,0.19294093
2016-01-25,0.1121593
2016-01-26,0.1719
2016-01-27,0.178
2016-01-28,0.130501
2016-01-29,0.17805714
2016-01-30,0.2
2016-01-31,0.16910161
2016-02-01,0.2319056
2016-02-02,0.18812606
2016-02-03,0.13515705
2016-02-04,0.21534292
2016-02-05,0.22657714
2016-02-06,0.24218727
2016-02-07,0.21171302
2016-02-08,0.29439112
2016-02-09,0.38729723
2016-02-10,0.36044314
2016-02-11,0.23634454
2016-02-12,0.21259256
2016-02-13,0.21648986
2016-02-14,0.22584783
2016-02-15,0.27593049
2016-02-16,0.27026709
2016-02-17,0.2491
2016-02-18,0.24
2016-02-19,0.25
2016-02-20,0.260087
2016-02-21,0.27325785
2016-02-22,0.2678
2016-02-23,0.26100756
2016-02-24,0.25355465
2016-02-25,0.23658639
2016-02-26,0.23216267
2016-02-27,0.147945
2016-02-28,0.362718
2016-02-29,0.48720525
2016-03-01,0.42487655
2016-03-02,0.399674
2016-03-03,0.257
2016-03-04,0.23920011
2016-03-05,0.62007302
2016-03-06,0.17012893
2016-03-07,0.19193716
2016-03-08,0.19484777
2016-03-09,0.19290927
2016-03-10,0.14604971
2016-03-11,0.164717
2016-03-12,0.159006
2016-03-13,0.13144366
2016-03-14,0.16753
2016-03-15,0.16821462
2016-03-16,0.258011
2016-03-17,0.2079713
2016-03-18,0.17156862
2016-03-19,0.14236937
2016-03-20,0.15
2016-03-21,0.1498418
2016-03-22,0.13245
2016-03-23,0.12957538
2016-03-24,0.1502
2016-03-25,0.1317
2016-03-26,0.11947271
2016-03-27,0.12465
2016-03-28,0.1327839
2016-03-29,0.12928752
2016-03-30,0.12642554
2016-03-31,0.13816
2016-04-01,0.13621134
2016-04-02,0.103381
2016-04-03,0.102536
2016-04-04,0.12070346
2016-04-05,0.12
2016-04-06,0.12725533
2016-04-07,0.1255026
2016-04-08,0.11782534
2016-04-09,0.0999
2016-04-10,0.08654303
2016-04-11,0.102321
2016-04-12,0.10659975
2016-04-13,0.12052958
2016-04-14,0.11530452
2016-04-15,0.11796347
2016-04-16,0.125
2016-04-17,0.12935441
2016-04-18,0.11602777
2016-04-19,0.1164199
2016-04-20,0.1191014
2016-04-21,0.11337097
2016-04-22,0.11341
2016-04-23,0.10679715
2016-04-24,0.09649536
2016-04-25,0.13101295
2016-04-26,0.14762233
2016-04-27,0.13032753
2016-04-28,0.11210762
2016-04-29,0.109
2016-04-30,0.10094996
2016-05-01,0.0924
2016-05-02,0.11216419
2016-05-03,0.15092708
2016-05-04,0.12899025
2016-05-05,0.13431833
2016-05-06,0.13011651
2016-05-07,0.09940914
2016-05-08,0.10239898
2016-05-09,0.1228
2016-05-10,0.1198
2016-05-11,0.115441
2016-05-12,0.1033896
2016-05-13,0.11055831
2016-05-14,0.0856076
2016-05-15,0.09293802
2016-05-16,0.1
2016-05-17,0.11089
2016-05-18,0.1070302
2016-05-19,0.10869565
2016-05-20,0.09988419
2016-05-21,0.08380056
2016-05-22,0.08187041
2016-05-23,0.0998
2016-05-24,0.094608
2016-05-25,0.11155485
2016-05-26,0.12164766
2016-05-27,0.12550742
2016-05-28,0.1320268
2016-05-29,0.10240964
2016-05-30,0.1
2016-05-31,0.12432233
2016-06-01,0.0998
2016-06-02,0.08934249
2016-06-03,0.0919616
2016-06-04,0.07229564
2016-06-05,0.085441
2016-06-06,0.10099089
2016-06-07,0.10252985
2016-06-08,0.1115842
2016-06-09,0.10827084
2016-06-10,0.1199552
2016-06-11,0.089094
2016-06-12,0.0883152
2016-06-13,0.1
2016-06-14,0.09836066
2016-06-15,0.101
2016-06-16,0.0998757
2016-06-17,0.09341334
2016-06-18,0.07277979
2016-06-19,0.0700644
2016-06-20,0.09241562
2016-06-21,0.11940299
2016-06-22,0.11
2016-06-23,0.12762746
2016-06-24,0.1198757
2016-06-25,0.08422725
2016-06-26,0.0840537
2016-06-27,0.10427043
2016-06-28,0.11706888
2016-06-29,0.10988887
2016-06-30,0.12834286
2016-07-01,0.1344
2016-07-02,0.09067202
2016-07-03,0.0898533
2016-07-04,0.1044771
2016-07-05,0.11277053
2016-07-06,0.10223767
2016-07-07,0.11153622
2016-07-08,0.1
2016-07-09,0.07718011
2016-07-10,0.08
2016-07-11,0.09583827
2016-07-12,0.0999
2016-07-13,0.095253
2016-07-14,0.08814969
2016-07-15,0.09851948
2016-07-16,0.07803446
2016-07-17,0.07560542
2016-07-18,0.08239888
2016-07-19,0.09
2016-07-20,0.08908824
2016-07-21,0.08984639
2016-07-22,0.08780883
2016-07-23,0.07390018
2016-07-24,0.07548134
2016-07-25,0.0891395
2016-07-26,0.1
2016-07-27,0.097
2016-07-28,0.09356708
2016-07-29,0.08532498
2016-07-30,0.06720301
2016-07-31,0.08194664
2016-08-01,0.10466823
2016-08-02,0.13282556
2016-08-03,0.12824957
2016-08-04,0.11983278
2016-08-05,0.11000094
2016-08-06,0.09604654
2016-08-07,0.0838656
2016-08-08,0.0849722
2016-08-09,0.11020498
2016-08-10,0.099684
2016-08-11,0.094617
2016-08-12,0.10106133
2016-08-13,0.07694272
2016-08-14,0.07877606
2016-08-15,0.12444
2016-08-16,0.10608
2016-08-17,0.11212502
2016-08-18,0.12124312
2016-08-19,0.1124
2016-08-20,0.10181324
2016-08-21,0.0984271
2016-08-22,0.1399
2016-08-23,0.13329054
2016-08-24,0.1124
2016-08-25,0.10880896
2016-08-26,0.1226362
2016-08-27,0.0899
2016-08-28,0.08666721
2016-08-29,0.13496451
2016-08-30,0.14483425
2016-08-31,0.14070234
2016-09-01,0.15347814
2016-09-02,0.15
2016-09-03,0.1113603
2016-09-04,0.08744208
2016-09-05,0.12113588
2016-09-06,0.11000074
2016-09-07,0.11427957
2016-09-08,0.10485185
2016-09-09,0.11712941
2016-09-10,0.0990564
2016-09-11,0.08998842
2016-09-12,0.10989316
2016-09-13,0.13857737
2016-09-14,0.1098757
2016-09-15,0.1196335
2016-09-16,0.11103433
2016-09-17,0.0890549
2016-09-18,0.08211147
2016-09-19,0.1098214
2016-09-20,0.11295697
2016-09-21,0.10775945
2016-09-22,0.1044219
2016-09-23,0.13172141
2016-09-24,0.0904998
2016-09-25,0.096173
2016-09-26,0.13956708
2016-09-27,0.1387
2016-09-28,0.1483091
2016-09-29,0.14400059
2016-09-30,0.14708758
2016-10-01,0.09939726
2016-10-02,0.09130818
2016-10-03,0.11174832
2016-10-04,0.11977
2016-10-05,0.10564427
2016-10-06,0.0998757
2016-10-07,0.10857593
2016-10-08,0.09117976
2016-10-09,0.08932
2016-10-10,0.107288
2016-10-11,0.10921023
2016-10-12,0.1415718
2016-10-13,0.14364197
2016-10-14,0.12208552
2016-10-15,0.1098757
2016-10-16,0.10027248
2016-10-17,0.11546414
2016-10-18,0.1256
2016-10-19,0.12645776
2016-10-20,0.1098757
2016-10-21,0.12575823
2016-10-22,0.1095057
2016-10-23,0.09983696
2016-10-24,0.13702586
2016-10-25,0.14656392
2016-10-26,0.13152914
2016-10-27,0.11424697
2016-10-28,0.11685977
2016-10-29,0.1042512
2016-10-30,0.09199836
2016-10-31,0.12423564
2016-11-01,0.1280514
2016-11-02,0.11376617
2016-11-03,0.11323723
2016-11-04,0.11701417
2016-11-05,0.09539
2016-11-06,0.097886
2016-11-07,0.1064
2016-11-08,0.09936907
2016-11-09,0.119058
2016-11-10,0.1030857
2016-11-11,0.1
2016-11-12,0.09486668
2016-11-13,0.0855918
2016-11-14,0.1049265
2016-11-15,0.10770269
2016-11-16,0.09904316
2016-11-17,0.09987818
2016-11-18,0.0998757
2016-11-19,0.08715684
2016-11-20,0.07670289
2016-11-21,0.0908932
2016-11-22,0.0946046
2016-11-23,0.09483
2016-11-24,0.0911344
2016-11-25,0.09309885
2016-11-26,0.0811614
2016-11-27,0.0715289
2016-11-28,0.10198672
2016-11-29,0.1119062
2016-11-30,0.10715538
2016-12-01,0.1072592
2016-12-02,0.11368774
2016-12-03,0.0997569
2016-12-04,0.0951531
2016-12-05,0.1184
2016-12-06,0.11488832
2016-12-07,0.1185
2016-12-08,0.11803315
2016-12-09,0.1171
2016-12-10,0.10027797
2016-12-11,0.09345186
2016-12-12,0.11490312
2016-12-13,0.1124124
2016-12-14,0.107602
2016-12-15,0.11658205
2016-12-16,0.1060871
2016-12-17,0.0928087
2016-12-18,0.10877184
2016-12-19,0.11961
2016-12-20,0.1161319
2016-12-21,0.11940805
2016-12-22,0.112
2016-12-23,0.1070593
2016-12-24,0.08788546
2016-12-25,0.08608057
2016-12-26,0.1006
2016-12-27,0.1027887
2016-12-28,0.10205531
2016-12-29,0.0998531
2016-12-30,0.09469221
2016-12-31,0.09241666
2017-01-01,0.0698418
2017-01-02,0.08111047
2017-01-03,0.0862531
2017-01-04,0.08823025
2017-01-05,0.099774
2017-01-06,0.08279571
2017-01-07,0.078
2017-01-08,0.066806
2017-01-09,0.08615471
2017-01-10,0.07655135
2017-01-11,0.09557036
2017-01-12,0.09697532
2017-01-13,0.0995
2017-01-14,0.0807677
2017-01-15,0.0698531
2017-01-16,0.093774
2017-01-17,0.0900062
2017-01-18,0.0871116
2017-01-19,0.09003396
2017-01-20,0.08618651
2017-01-21,0.069595
2017-01-22,0.0659531
2017-01-23,0.08245741
2017-01-24,0.09231727
2017-01-25,0.08214309
2017-01-26,0.0755453
2017-01-27,0.080651
2017-01-28,0.0692655
2017-01-29,0.06
2017-01-30,0.08977955
2017-01-31,0.09192155
2017-02-01,0.07729438
2017-02-02,0.09021355
2017-02-03,0.086
2017-02-04,0.07444298
2017-02-05,0.0668746
2017-02-06,0.0960518
2017-02-07,0.07928068
2017-02-08,0.07762472
2017-02-09,0.0749558
2017-02-10,0.07609746
2017-02-11,0.06024041
2017-02-12,0.05692302
2017-02-13,0.07168494
2017-02-14,0.0782104
2017-02-15,0.07996008
2017-02-16,0.08270978
2017-02-17,0.07141907
2017-02-18,0.0597569
2017-02-19,0.0611688
2017-02-20,0.0723636
2017-02-21,0.08324834
2017-02-22,0.07877183
2017-02-23,0.07518401
2017-02-24,0.07103485
2017-02-25,0.05967517
2017-02-26,0.05743605
2017-02-27,0.06925615
2017-02-28,0.07886101
2017-03-01,0.0808924
2017-03-02,0.081566
2017-03-03,0.07560207
2017-03-04,0.06940564
2017-03-05,0.0595512
2017-03-06,0.0789065
2017-03-07,0.08207707
2017-03-08,0.0801719
2017-03-09,0.07545261
2017-03-10,0.08955891
2017-03-11,0.07175001
2017-03-12,0.06691972
2017-03-13,0.08018244
2017-03-14,0.0813312
2017-03-15,0.08566115
2017-03-16,0.0883344
2017-03-17,0.09432133
2017-03-18,0.08533996
2017-03-19,0.06848217
2017-03-20,0.08821054
2017-03-21,0.09652
2017-03-22,0.09267574
2017-03-23,0.0986404
2017-03-24,0.1036224
2017-03-25,0.105531
2017-03-26,0.0995
2017-03-27,0.12177341
2017-03-28,0.10439364
2017-03-29,0.09966572
2017-03-30,0.1006
2017-03-31,0.12255317
2017-04-01,0.0933548
2017-04-02,0.0905986
2017-04-03,0.10448124
2017-04-04,0.11339691
2017-04-05,0.09219423
2017-04-06,0.09954
2017-04-07,0.09899853
2017-04-08,0.08434169
2017-04-09,0.0698797
2017-04-10,0.0995
2017-04-11,0.09958803
2017-04-12,0.1007288
2017-04-13,0.108685
2017-04-14,0.0882018
2017-04-15,0.07764612
2017-04-16,0.07852635
2017-04-17,0.0995
2017-04-18,0.09984746
2017-04-19,0.0897542
2017-04-20,0.108559
2017-04-21,0.08689779
2017-04-22,0.08452902
2017-04-23,0.08861768
2017-04-24,0.12446562
2017-04-25,0.11176698
2017-04-26,0.1
2017-04-27,0.12069168
2017-04-28,0.1190056
2017-04-29,0.09922222
2017-04-30,0.09832699
2017-05-01,0.11321794
2017-05-02,0.11646708
2017-05-03,0.1232288
2017-05-04,0.11939203
2017-05-05,0.15155229
2017-05-06,0.09876039
2017-05-07,0.0952542
2017-05-08,0.114706
2017-05-09,0.13735135
2017-05-10,0.13893691
2017-05-11,0.131
2017-05-12,0.12
2017-05-13,0.1314
2017-05-14,0.0920515
2017-05-15,0.11034844
2017-05-16,0.16153726
2017-05-17,0.14349
2017-05-18,0.15523279
2017-05-19,0.15643975
2017-05-20,0.10302194
2017-05-21,0.1068375
2017-05-22,0.12837239
2017-05-23,0.124918
2017-05-24,0.12574022
2017-05-25,0.1353375
2017-05-26,0.13146475
2017-05-27,0.1114576
2017-05-28,0.09698727
2017-05-29,0.117395
2017-05-30,0.12319
2017-05-31,0.107305
2017-06-01,0.09897946
2017-06-02,0.1
2017-06-03,0.07920926
2017-06-04,0.0781694
2017-06-05,0.11093172
2017-06-06,0.10360934
2017-06-07,0.107991
2017-06-08,0.0820056
2017-06-09,0.10055026
2017-06-10,0.09439601
2017-06-11,0.09194749
2017-06-12,0.1191305
