Date,indicators/sol_3m_6m
2012-06-24,1003.0
2012-06-25,457.0
2012-06-26,713.0
2012-06-27,1061.0
2012-06-28,706.0
2012-06-29,637.0
2012-06-30,1120.0
2012-07-01,255.0
2012-07-02,681.0
2012-07-03,568.0
2012-07-04,536.0
2012-07-05,667.0
2012-07-06,697.0
2012-07-07,558.0
2012-07-08,682.0
2012-07-09,375.0
2012-07-10,631.0
2012-07-11,600.0
2012-07-12,561.0
2012-07-13,665.0
2012-07-14,535.0
2012-07-15,334.0
2012-07-16,644.0
2012-07-17,1209.0
2012-07-18,848.0
2012-07-19,1188.0
2012-07-20,771.0
2012-07-21,508.0
2012-07-22,589.0
2012-07-23,939.0
2012-07-24,484.0
2012-07-25,436.0
2012-07-26,696.0
2012-07-27,297.0
2012-07-28,413.0
2012-07-29,313.0
2012-07-30,901.0
2012-07-31,908.0
2012-08-01,1733.0
2012-08-02,1085.0
2012-08-03,663.0
2012-08-04,1667.0
2012-08-05,1083.0
2012-08-06,443.0
2012-08-07,580.0
2012-08-08,491.0
2012-08-09,659.0
2012-08-10,350.0
2012-08-11,365.0
2012-08-12,329.0
2012-08-13,395.0
2012-08-14,666.0
2012-08-15,634.0
2012-08-16,917.0
2012-08-17,1029.0
2012-08-18,815.0
2012-08-19,6339.0
2012-08-20,1041.0
2012-08-21,562.0
2012-08-22,521.0
2012-08-23,514.0
2012-08-24,336.0
2012-08-25,278.0
2012-08-26,284.0
2012-08-27,321.0
2012-08-28,441.0
2012-08-29,239.0
2012-08-30,267.0
2012-08-31,391.0
2012-09-01,262.0
2012-09-02,222.0
2012-09-03,293.0
2012-09-04,348.0
2012-09-05,489.0
2012-09-06,524.0
2012-09-07,450.0
2012-09-08,435.0
2012-09-09,231.0
2012-09-10,728.0
2012-09-11,322.0
2012-09-12,468.0
2012-09-13,326.0
2012-09-14,743.0
2012-09-15,385.0
2012-09-16,316.0
2012-09-17,865.0
2012-09-18,574.0
2012-09-19,658.0
2012-09-20,426.0
2012-09-21,489.0
2012-09-22,536.0
2012-09-23,328.0
2012-09-24,589.0
2012-09-25,389.0
2012-09-26,557.0
2012-09-27,467.0
2012-09-28,783.0
2012-09-29,307.0
2012-09-30,340.0
2012-10-01,675.0
2012-10-02,400.0
2012-10-03,447.0
2012-10-04,1321.0
2012-10-05,1040.0
2012-10-06,1228.0
2012-10-07,575.0
2012-10-08,688.0
2012-10-09,386.0
2012-10-10,496.0
2012-10-11,384.0
2012-10-12,1183.0
2012-10-13,420.0
2012-10-14,576.0
2012-10-15,551.0
2012-10-16,422.0
2012-10-17,2709.0
2012-10-18,1794.0
2012-10-19,2626.0
2012-10-20,375.0
2012-10-21,510.0
2012-10-22,427.0
2012-10-23,1367.0
2012-10-24,281.0
2012-10-25,938.0
2012-10-26,751.0
2012-10-27,311.0
2012-10-28,465.0
2012-10-29,399.0
2012-10-30,495.0
2012-10-31,422.0
2012-11-01,227.0
2012-11-02,291.0
2012-11-03,1032.0
2012-11-04,581.0
2012-11-05,942.0
2012-11-06,973.0
2012-11-07,1619.0
2012-11-08,912.0
2012-11-09,570.0
2012-11-10,362.0
2012-11-11,410.0
2012-11-12,966.0
2012-11-13,382.0
2012-11-14,424.0
2012-11-15,348.0
2012-11-16,398.0
2012-11-17,1436.0
2012-11-18,456.0
2012-11-19,527.0
2012-11-20,632.0
2012-11-21,913.0
2012-11-22,862.0
2012-11-23,491.0
2012-11-24,901.0
2012-11-25,684.0
2012-11-26,594.0
2012-11-27,1197.0
2012-11-28,1312.0
2012-11-29,680.0
2012-11-30,486.0
2012-12-01,344.0
2012-12-02,628.0
2012-12-03,519.0
2012-12-04,3354.0
2012-12-05,2095.0
2012-12-06,652.0
2012-12-07,354.0
2012-12-08,652.0
2012-12-09,860.0
2012-12-10,413.0
2012-12-11,783.0
2012-12-12,558.0
2012-12-13,1517.0
2012-12-14,1531.0
2012-12-15,522.0
2012-12-16,577.0
2012-12-17,997.0
2012-12-18,702.0
2012-12-19,861.0
2012-12-20,884.0
2012-12-21,570.0
2012-12-22,461.0
2012-12-23,487.0
2012-12-24,509.0
2012-12-25,427.0
2012-12-26,869.0
2012-12-27,1392.0
2012-12-28,508.0
2012-12-29,830.0
2012-12-30,630.0
2012-12-31,424.0
2013-01-01,273.0
2013-01-02,1123.0
2013-01-03,568.0
2013-01-04,1953.0
2013-01-05,578.0
2013-01-06,749.0
2013-01-07,911.0
2013-01-08,944.0
2013-01-09,974.0
2013-01-10,1355.0
2013-01-11,1255.0
2013-01-12,634.0
2013-01-13,475.0
2013-01-14,1228.0
2013-01-15,1201.0
2013-01-16,1620.0
2013-01-17,1793.0
2013-01-18,1626.0
2013-01-19,979.0
2013-01-20,1288.0
2013-01-21,1158.0
2013-01-22,1900.0
2013-01-23,1843.0
2013-01-24,2564.0
2013-01-25,1281.0
2013-01-26,1014.0
2013-01-27,1503.0
2013-01-28,1449.0
2013-01-29,1100.0
2013-01-30,1705.0
2013-01-31,1611.0
2013-02-01,1737.0
2013-02-02,2516.0
2013-02-03,2589.0
2013-02-04,2310.0
2013-02-05,1334.0
2013-02-06,1143.0
2013-02-07,1371.0
2013-02-08,1078.0
2013-02-09,1733.0
2013-02-10,1210.0
2013-02-11,1170.0
2013-02-12,1819.0
2013-02-13,1555.0
2013-02-14,1715.0
2013-02-15,1703.0
2013-02-16,1837.0
2013-02-17,2108.0
2013-02-18,2412.0
2013-02-19,3024.0
2013-02-20,2726.0
2013-02-21,1142.0
2013-02-22,1319.0
2013-02-23,2041.0
2013-02-24,2612.0
2013-02-25,1740.0
2013-02-26,2018.0
2013-02-27,1468.0
2013-02-28,2197.0
2013-03-01,2326.0
2013-03-02,1410.0
2013-03-03,2094.0
2013-03-04,1782.0
2013-03-05,4579.0
2013-03-06,4451.0
2013-03-07,3230.0
2013-03-08,1641.0
2013-03-09,2195.0
2013-03-10,2120.0
2013-03-11,1918.0
2013-03-12,1311.0
2013-03-13,1704.0
2013-03-14,1683.0
2013-03-15,1061.0
2013-03-16,1576.0
2013-03-17,1301.0
2013-03-18,2878.0
2013-03-19,1951.0
2013-03-20,1997.0
2013-03-21,4078.0
2013-03-22,2523.0
2013-03-23,2080.0
2013-03-24,1761.0
2013-03-25,2888.0
2013-03-26,2110.0
2013-03-27,1997.0
2013-03-28,2630.0
2013-03-29,1899.0
2013-03-30,1574.0
2013-03-31,1861.0
2013-04-01,3225.0
2013-04-02,2672.0
2013-04-03,4031.0
2013-04-04,4160.0
2013-04-05,4266.0
2013-04-06,2504.0
2013-04-07,3391.0
2013-04-08,2546.0
2013-04-09,3329.0
2013-04-10,4539.0
2013-04-11,3953.0
2013-04-12,2546.0
2013-04-13,1451.0
2013-04-14,2025.0
2013-04-15,981.0
2013-04-16,1119.0
2013-04-17,1599.0
2013-04-18,1087.0
2013-04-19,1272.0
2013-04-20,2007.0
2013-04-21,1777.0
2013-04-22,668.0
2013-04-23,1076.0
2013-04-24,2841.0
2013-04-25,1237.0
2013-04-26,1452.0
2013-04-27,1526.0
2013-04-28,817.0
2013-04-29,1128.0
2013-04-30,7221.0
2013-05-01,799.0
2013-05-02,876.0
2013-05-03,1983.0
2013-05-04,626.0
2013-05-05,954.0
2013-05-06,1486.0
2013-05-07,883.0
2013-05-08,470.0
2013-05-09,572.0
2013-05-10,642.0
2013-05-11,835.0
2013-05-12,793.0
2013-05-13,1304.0
2013-05-14,634.0
2013-05-15,778.0
2013-05-16,601.0
2013-05-17,688.0
2013-05-18,2223.0
2013-05-19,577.0
2013-05-20,681.0
2013-05-21,606.0
2013-05-22,1481.0
2013-05-23,844.0
2013-05-24,1270.0
2013-05-25,1292.0
2013-05-26,1573.0
2013-05-27,1259.0
2013-05-28,823.0
2013-05-29,1131.0
2013-05-30,1062.0
2013-05-31,775.0
2013-06-01,1096.0
2013-06-02,1030.0
2013-06-03,1275.0
2013-06-04,852.0
2013-06-05,467.0
2013-06-06,1322.0
2013-06-07,1395.0
2013-06-08,621.0
2013-06-09,1521.0
2013-06-10,663.0
2013-06-11,600.0
2013-06-12,1060.0
2013-06-13,647.0
2013-06-14,1195.0
2013-06-15,363.0
2013-06-16,353.0
2013-06-17,342.0
2013-06-18,1032.0
2013-06-19,720.0
2013-06-20,594.0
2013-06-21,761.0
2013-06-22,494.0
2013-06-23,885.0
2013-06-24,726.0
2013-06-25,799.0
2013-06-26,1295.0
2013-06-27,1029.0
2013-06-28,1295.0
2013-06-29,1054.0
2013-06-30,1551.0
2013-07-01,1285.0
2013-07-02,815.0
2013-07-03,957.0
2013-07-04,1000.0
2013-07-05,1437.0
2013-07-06,787.0
2013-07-07,816.0
2013-07-08,2195.0
2013-07-09,1048.0
2013-07-10,1115.0
2013-07-11,1471.0
2013-07-12,1592.0
2013-07-13,908.0
2013-07-14,937.0
2013-07-15,996.0
2013-07-16,1512.0
2013-07-17,1306.0
2013-07-18,947.0
2013-07-19,899.0
2013-07-20,968.0
2013-07-21,894.0
2013-07-22,1605.0
2013-07-23,2005.0
2013-07-24,1789.0
2013-07-25,1891.0
2013-07-26,1062.0
2013-07-27,1344.0
2013-07-28,1546.0
2013-07-29,1494.0
2013-07-30,2327.0
2013-07-31,2352.0
2013-08-01,1580.0
2013-08-02,1714.0
2013-08-03,1845.0
2013-08-04,2209.0
2013-08-05,1657.0
2013-08-06,1982.0
2013-08-07,1461.0
2013-08-08,1699.0
2013-08-09,1169.0
2013-08-10,1310.0
2013-08-11,1713.0
2013-08-12,5677.0
2013-08-13,9745.0
2013-08-14,8219.0
2013-08-15,5175.0
2013-08-16,3230.0
2013-08-17,2254.0
2013-08-18,2283.0
2013-08-19,2848.0
2013-08-20,3409.0
2013-08-21,4683.0
2013-08-22,3181.0
2013-08-23,2909.0
2013-08-24,2035.0
2013-08-25,1693.0
2013-08-26,1870.0
2013-08-27,2933.0
2013-08-28,2246.0
2013-08-29,2172.0
2013-08-30,3500.0
2013-08-31,3525.0
2013-09-01,2574.0
2013-09-02,3045.0
2013-09-03,13361.0
2013-09-04,4354.0
2013-09-05,2122.0
2013-09-06,2361.0
2013-09-07,1508.0
2013-09-08,1751.0
2013-09-09,1294.0
2013-09-10,2369.0
2013-09-11,2027.0
2013-09-12,2698.0
2013-09-13,1288.0
2013-09-14,2016.0
2013-09-15,1358.0
2013-09-16,2113.0
2013-09-17,2640.0
2013-09-18,1968.0
2013-09-19,1951.0
2013-09-20,2506.0
2013-09-21,2014.0
2013-09-22,1277.0
2013-09-23,2840.0
2013-09-24,2246.0
2013-09-25,1891.0
2013-09-26,1697.0
2013-09-27,2453.0
2013-09-28,5029.0
2013-09-29,4519.0
2013-09-30,2462.0
2013-10-01,2194.0
2013-10-02,4954.0
2013-10-03,4576.0
2013-10-04,2211.0
2013-10-05,2619.0
2013-10-06,6722.0
2013-10-07,3139.0
2013-10-08,3356.0
2013-10-09,4965.0
2013-10-10,7503.0
2013-10-11,4261.0
2013-10-12,7512.0
2013-10-13,12940.0
2013-10-14,10279.0
2013-10-15,10758.0
2013-10-16,8917.0
2013-10-17,7559.0
2013-10-18,6595.0
2013-10-19,8391.0
2013-10-20,8238.0
2013-10-21,9903.0
2013-10-22,12008.0
2013-10-23,10631.0
2013-10-24,13866.0
2013-10-25,20579.0
2013-10-26,7800.0
2013-10-27,6075.0
2013-10-28,2751.0
2013-10-29,3696.0
2013-10-30,3643.0
2013-10-31,2282.0
2013-11-01,2718.0
2013-11-02,1553.0
2013-11-03,2401.0
2013-11-04,3874.0
2013-11-05,4677.0
2013-11-06,7936.0
2013-11-07,7133.0
2013-11-08,5908.0
2013-11-09,7921.0
2013-11-10,4892.0
2013-11-11,5770.0
2013-11-12,3721.0
2013-11-13,3473.0
2013-11-14,5508.0
2013-11-15,3866.0
2013-11-16,2741.0
2013-11-17,3492.0
2013-11-18,6880.0
2013-11-19,11470.0
2013-11-20,6518.0
2013-11-21,7771.0
2013-11-22,4955.0
2013-11-23,4269.0
2013-11-24,2568.0
2013-11-25,3087.0
2013-11-26,3662.0
2013-11-27,5050.0
2013-11-28,5135.0
2013-11-29,5102.0
2013-11-30,5200.0
2013-12-01,4274.0
2013-12-02,2873.0
2013-12-03,5466.0
2013-12-04,3572.0
2013-12-05,4024.0
2013-12-06,2473.0
2013-12-07,2574.0
2013-12-08,1731.0
2013-12-09,2053.0
2013-12-10,1766.0
2013-12-11,2261.0
2013-12-12,2099.0
2013-12-13,1232.0
2013-12-14,1496.0
2013-12-15,1410.0
2013-12-16,1233.0
2013-12-17,1994.0
2013-12-18,2743.0
2013-12-19,1638.0
2013-12-20,1252.0
2013-12-21,1100.0
2013-12-22,1062.0
2013-12-23,936.0
2013-12-24,1006.0
2013-12-25,980.0
2013-12-26,1244.0
2013-12-27,794.0
2013-12-28,1608.0
2013-12-29,1737.0
2013-12-30,887.0
2013-12-31,951.0
2014-01-01,827.0
2014-01-02,1219.0
2014-01-03,1537.0
2014-01-04,2671.0
2014-01-05,2010.0
2014-01-06,1897.0
2014-01-07,1529.0
2014-01-08,1538.0
2014-01-09,1275.0
2014-01-10,1086.0
2014-01-11,1142.0
2014-01-12,940.0
2014-01-13,816.0
2014-01-14,1701.0
2014-01-15,1117.0
2014-01-16,877.0
2014-01-17,842.0
2014-01-18,1184.0
2014-01-19,853.0
2014-01-20,959.0
2014-01-21,1481.0
2014-01-22,1302.0
2014-01-23,1452.0
2014-01-24,1701.0
2014-01-25,1562.0
2014-01-26,1379.0
2014-01-27,1520.0
2014-01-28,1314.0
2014-01-29,1781.0
2014-01-30,1137.0
2014-01-31,1119.0
2014-02-01,1181.0
2014-02-02,1020.0
2014-02-03,1090.0
2014-02-04,1430.0
2014-02-05,1209.0
2014-02-06,1303.0
2014-02-07,2050.0
2014-02-08,1379.0
2014-02-09,1128.0
2014-02-10,1716.0
2014-02-11,2289.0
2014-02-12,4737.0
2014-02-13,1278.0
2014-02-14,2326.0
2014-02-15,1378.0
2014-02-16,1290.0
2014-02-17,1277.0
2014-02-18,2029.0
2014-02-19,2145.0
2014-02-20,1398.0
2014-02-21,1319.0
2014-02-22,1204.0
2014-02-23,1298.0
2014-02-24,2192.0
2014-02-25,2421.0
2014-02-26,1325.0
2014-02-27,1862.0
2014-02-28,7318.0
2014-03-01,2540.0
2014-03-02,1671.0
2014-03-03,2016.0
2014-03-04,1695.0
2014-03-05,1790.0
2014-03-06,2118.0
2014-03-07,2145.0
2014-03-08,1406.0
2014-03-09,1877.0
2014-03-10,1542.0
2014-03-11,1376.0
2014-03-12,2000.0
2014-03-13,1685.0
2014-03-14,3420.0
2014-03-15,2483.0
2014-03-16,1592.0
2014-03-17,4572.0
2014-03-18,2591.0
2014-03-19,3277.0
2014-03-20,2670.0
2014-03-21,5912.0
2014-03-22,4847.0
2014-03-23,4468.0
2014-03-24,2063.0
2014-03-25,2224.0
2014-03-26,3190.0
2014-03-27,3266.0
2014-03-28,2684.0
2014-03-29,1718.0
2014-03-30,2495.0
2014-03-31,2213.0
2014-04-01,3848.0
2014-04-02,3905.0
2014-04-03,3804.0
2014-04-04,2435.0
2014-04-05,5222.0
2014-04-06,1875.0
2014-04-07,1545.0
2014-04-08,2087.0
2014-04-09,3457.0
2014-04-10,3709.0
2014-04-11,2896.0
2014-04-12,1641.0
2014-04-13,1412.0
2014-04-14,2624.0
2014-04-15,3129.0
2014-04-16,6161.0
2014-04-17,4738.0
2014-04-18,1680.0
2014-04-19,2114.0
2014-04-20,1735.0
2014-04-21,2052.0
2014-04-22,2429.0
2014-04-23,2913.0
2014-04-24,2944.0
2014-04-25,3959.0
2014-04-26,2772.0
2014-04-27,1402.0
2014-04-28,2282.0
2014-04-29,3019.0
2014-04-30,5943.0
2014-05-01,1509.0
2014-05-02,2474.0
2014-05-03,1960.0
2014-05-04,1951.0
2014-05-05,2566.0
2014-05-06,3501.0
2014-05-07,3915.0
2014-05-08,2316.0
2014-05-09,2565.0
2014-05-10,3377.0
2014-05-11,2086.0
2014-05-12,2709.0
2014-05-13,2922.0
2014-05-14,2878.0
2014-05-15,2933.0
2014-05-16,2276.0
2014-05-17,11745.0
2014-05-18,5518.0
2014-05-19,6816.0
2014-05-20,3522.0
2014-05-21,3627.0
2014-05-22,4598.0
2014-05-23,5264.0
2014-05-24,4132.0
2014-05-25,4089.0
2014-05-26,4967.0
2014-05-27,5473.0
2014-05-28,4123.0
2014-05-29,3831.0
2014-05-30,4924.0
2014-05-31,3635.0
2014-06-01,6569.0
2014-06-02,5168.0
2014-06-03,6387.0
2014-06-04,4994.0
2014-06-05,5273.0
2014-06-06,4772.0
2014-06-07,2969.0
2014-06-08,3031.0
2014-06-09,4251.0
2014-06-10,4280.0
2014-06-11,4802.0
2014-06-12,4535.0
2014-06-13,3377.0
2014-06-14,3587.0
2014-06-15,4958.0
2014-06-16,4018.0
2014-06-17,3339.0
2014-06-18,4088.0
2014-06-19,4914.0
2014-06-20,3787.0
2014-06-21,4322.0
2014-06-22,3406.0
2014-06-23,3837.0
2014-06-24,4225.0
2014-06-25,4495.0
2014-06-26,2914.0
2014-06-27,3939.0
2014-06-28,3364.0
2014-06-29,2189.0
2014-06-30,6758.0
2014-07-01,7241.0
2014-07-02,4925.0
2014-07-03,5275.0
2014-07-04,4702.0
2014-07-05,3449.0
2014-07-06,3118.0
2014-07-07,4150.0
2014-07-08,4447.0
2014-07-09,10689.0
2014-07-10,4134.0
2014-07-11,3856.0
2014-07-12,3406.0
2014-07-13,3233.0
2014-07-14,3929.0
2014-07-15,5128.0
2014-07-16,5472.0
2014-07-17,5347.0
2014-07-18,3838.0
2014-07-19,2677.0
2014-07-20,3458.0
2014-07-21,3460.0
2014-07-22,3868.0
2014-07-23,4773.0
2014-07-24,5741.0
2014-07-25,4630.0
2014-07-26,3156.0
2014-07-27,4480.0
2014-07-28,4059.0
2014-07-29,4154.0
2014-07-30,4538.0
2014-07-31,4789.0
2014-08-01,3804.0
2014-08-02,3852.0
2014-08-03,3277.0
2014-08-04,7039.0
2014-08-05,4900.0
2014-08-06,3935.0
2014-08-07,4345.0
2014-08-08,4967.0
2014-08-09,4822.0
2014-08-10,4995.0
2014-08-11,4641.0
2014-08-12,4558.0
2014-08-13,4397.0
2014-08-14,5389.0
2014-08-15,5182.0
2014-08-16,19970.0
2014-08-17,3484.0
2014-08-18,4263.0
2014-08-19,3337.0
2014-08-20,3580.0
2014-08-21,5018.0
2014-08-22,3546.0
2014-08-23,2440.0
2014-08-24,3135.0
2014-08-25,3818.0
2014-08-26,6185.0
2014-08-27,4148.0
2014-08-28,3623.0
2014-08-29,4696.0
2014-08-30,2944.0
2014-08-31,3144.0
2014-09-01,3457.0
2014-09-02,3644.0
2014-09-03,5025.0
2014-09-04,4496.0
2014-09-05,2906.0
2014-09-06,4048.0
2014-09-07,3123.0
2014-09-08,4682.0
2014-09-09,9933.0
2014-09-10,19628.0
2014-09-11,3707.0
2014-09-12,3263.0
2014-09-13,3082.0
2014-09-14,3376.0
2014-09-15,4951.0
2014-09-16,9656.0
2014-09-17,4720.0
2014-09-18,4163.0
2014-09-19,4489.0
2014-09-20,3937.0
2014-09-21,3794.0
2014-09-22,3719.0
2014-09-23,4842.0
2014-09-24,3886.0
2014-09-25,7751.0
2014-09-26,5436.0
2014-09-27,3708.0
2014-09-28,3423.0
2014-09-29,5049.0
2014-09-30,4063.0
2014-10-01,3900.0
2014-10-02,3329.0
2014-10-03,2625.0
2014-10-04,3277.0
2014-10-05,5192.0
2014-10-06,4345.0
2014-10-07,4192.0
2014-10-08,4391.0
2014-10-09,4144.0
2014-10-10,3524.0
2014-10-11,3638.0
2014-10-12,6259.0
2014-10-13,3843.0
2014-10-14,3791.0
2014-10-15,3346.0
2014-10-16,3702.0
2014-10-17,6374.0
2014-10-18,3222.0
2014-10-19,3298.0
2014-10-20,3899.0
2014-10-21,4352.0
2014-10-22,2790.0
2014-10-23,3658.0
2014-10-24,3188.0
2014-10-25,4432.0
2014-10-26,3374.0
2014-10-27,4401.0
2014-10-28,3459.0
2014-10-29,3021.0
2014-10-30,3488.0
2014-10-31,3226.0
2014-11-01,4031.0
2014-11-02,4925.0
2014-11-03,5258.0
2014-11-04,3880.0
2014-11-05,3497.0
2014-11-06,4482.0
2014-11-07,14008.0
2014-11-08,4299.0
2014-11-09,5080.0
2014-11-10,4281.0
2014-11-11,6353.0
2014-11-12,5201.0
2014-11-13,9300.0
2014-11-14,4055.0
2014-11-15,4088.0
2014-11-16,4279.0
2014-11-17,6360.0
2014-11-18,4356.0
2014-11-19,4407.0
2014-11-20,3665.0
2014-11-21,5079.0
2014-11-22,4345.0
2014-11-23,3736.0
2014-11-24,6159.0
2014-11-25,6252.0
2014-11-26,4413.0
2014-11-27,4631.0
2014-11-28,7157.0
2014-11-29,5049.0
2014-11-30,4547.0
2014-12-01,5516.0
2014-12-02,5488.0
2014-12-03,5552.0
2014-12-04,4715.0
2014-12-05,3979.0
2014-12-06,3541.0
2014-12-07,3708.0
2014-12-08,6058.0
2014-12-09,4734.0
2014-12-10,4830.0
2014-12-11,4518.0
2014-12-12,4600.0
2014-12-13,3248.0
2014-12-14,3918.0
2014-12-15,4196.0
2014-12-16,5773.0
2014-12-17,8505.0
2014-12-18,4265.0
2014-12-19,4463.0
2014-12-20,3538.0
2014-12-21,3972.0
2014-12-22,5956.0
2014-12-23,6109.0
2014-12-24,4540.0
2014-12-25,3587.0
2014-12-26,4615.0
2014-12-27,4337.0
2014-12-28,3281.0
2014-12-29,4466.0
2014-12-30,4214.0
2014-12-31,4254.0
2015-01-01,2963.0
2015-01-02,4003.0
2015-01-03,4796.0
2015-01-04,5709.0
2015-01-05,6580.0
2015-01-06,6471.0
2015-01-07,6081.0
2015-01-08,9233.0
2015-01-09,7587.0
2015-01-10,5069.0
2015-01-11,4802.0
2015-01-12,6283.0
2015-01-13,8340.0
2015-01-14,8318.0
2015-01-15,5540.0
2015-01-16,4203.0
2015-01-17,3549.0
2015-01-18,3868.0
2015-01-19,5349.0
2015-01-20,4172.0
2015-01-21,4676.0
2015-01-22,4819.0
2015-01-23,4546.0
2015-01-24,5951.0
2015-01-25,3754.0
2015-01-26,7713.0
2015-01-27,5041.0
2015-01-28,5883.0
2015-01-29,3960.0
2015-01-30,3690.0
2015-01-31,3672.0
2015-02-01,5531.0
2015-02-02,4711.0
2015-02-03,4298.0
2015-02-04,4283.0
2015-02-05,4028.0
2015-02-06,3488.0
2015-02-07,3473.0
2015-02-08,4078.0
2015-02-09,5334.0
2015-02-10,4834.0
2015-02-11,4259.0
2015-02-12,4174.0
2015-02-13,4621.0
2015-02-14,4381.0
2015-02-15,5005.0
2015-02-16,8570.0
2015-02-17,4681.0
2015-02-18,4077.0
2015-02-19,4172.0
2015-02-20,4994.0
2015-02-21,4003.0
2015-02-22,4573.0
2015-02-23,4411.0
2015-02-24,6317.0
2015-02-25,4393.0
2015-02-26,3894.0
2015-02-27,4227.0
2015-02-28,8829.0
2015-03-01,4355.0
2015-03-02,6229.0
2015-03-03,7012.0
2015-03-04,7223.0
2015-03-05,12311.0
2015-03-06,4796.0
2015-03-07,9447.0
2015-03-08,7030.0
2015-03-09,7869.0
2015-03-10,9873.0
2015-03-11,20214.0
2015-03-12,14152.0
2015-03-13,5764.0
2015-03-14,4679.0
2015-03-15,4746.0
2015-03-16,5182.0
2015-03-17,3813.0
2015-03-18,5756.0
2015-03-19,12112.0
2015-03-20,4715.0
2015-03-21,5339.0
2015-03-22,4419.0
2015-03-23,5140.0
2015-03-24,4465.0
2015-03-25,5605.0
2015-03-26,4047.0
2015-03-27,3348.0
2015-03-28,9090.0
2015-03-29,5558.0
2015-03-30,4985.0
2015-03-31,5117.0
2015-04-01,4854.0
2015-04-02,4684.0
2015-04-03,4960.0
2015-04-04,3869.0
2015-04-05,4249.0
2015-04-06,5193.0
2015-04-07,4865.0
2015-04-08,4765.0
2015-04-09,3625.0
2015-04-10,4497.0
2015-04-11,3675.0
2015-04-12,3396.0
2015-04-13,4247.0
2015-04-14,4502.0
2015-04-15,4188.0
2015-04-16,4497.0
2015-04-17,4116.0
2015-04-18,4456.0
2015-04-19,4409.0
2015-04-20,4840.0
2015-04-21,3755.0
2015-04-22,4688.0
2015-04-23,4096.0
2015-04-24,4429.0
2015-04-25,3821.0
2015-04-26,3837.0
2015-04-27,4820.0
2015-04-28,4745.0
2015-04-29,4739.0
2015-04-30,4288.0
2015-05-01,4058.0
2015-05-02,3481.0
2015-05-03,5289.0
2015-05-04,5145.0
2015-05-05,4303.0
2015-05-06,4545.0
2015-05-07,5684.0
2015-05-08,4646.0
2015-05-09,3298.0
2015-05-10,4413.0
2015-05-11,4623.0
2015-05-12,4862.0
2015-05-13,4104.0
2015-05-14,3752.0
2015-05-15,4408.0
2015-05-16,3640.0
2015-05-17,4212.0
2015-05-18,4071.0
2015-05-19,4516.0
2015-05-20,3804.0
2015-05-21,4946.0
2015-05-22,5040.0
2015-05-23,4096.0
2015-05-24,4766.0
2015-05-25,6139.0
2015-05-26,4774.0
2015-05-27,5455.0
2015-05-28,8502.0
2015-05-29,8372.0
2015-05-30,4358.0
2015-05-31,4233.0
2015-06-01,6106.0
2015-06-02,4910.0
2015-06-03,5958.0
2015-06-04,5352.0
2015-06-05,3248.0
2015-06-06,3182.0
2015-06-07,3035.0
2015-06-08,4592.0
2015-06-09,5156.0
2015-06-10,3871.0
2015-06-11,4043.0
2015-06-12,4815.0
2015-06-13,4287.0
2015-06-14,3872.0
2015-06-15,6252.0
2015-06-16,6146.0
2015-06-17,9150.0
2015-06-18,5826.0
2015-06-19,6418.0
2015-06-20,5180.0
2015-06-21,4311.0
2015-06-22,5478.0
2015-06-23,4380.0
2015-06-24,4827.0
2015-06-25,5274.0
2015-06-26,4777.0
2015-06-27,5293.0
2015-06-28,5571.0
2015-06-29,6792.0
2015-06-30,10056.0
2015-07-01,6443.0
2015-07-02,6014.0
2015-07-03,5083.0
2015-07-04,3802.0
2015-07-05,5516.0
2015-07-06,7555.0
2015-07-07,6253.0
2015-07-08,3380.0
2015-07-09,6637.0
2015-07-10,9797.0
2015-07-11,6989.0
2015-07-12,8162.0
2015-07-13,6881.0
2015-07-14,6134.0
2015-07-15,5581.0
2015-07-16,5030.0
2015-07-17,3861.0
2015-07-18,4681.0
2015-07-19,5156.0
2015-07-20,5408.0
2015-07-21,5454.0
2015-07-22,4972.0
2015-07-23,4737.0
2015-07-24,7344.0
2015-07-25,9378.0
2015-07-26,4806.0
2015-07-27,5048.0
2015-07-28,5464.0
2015-07-29,6521.0
2015-07-30,5879.0
2015-07-31,5876.0
2015-08-01,5009.0
2015-08-02,4578.0
2015-08-03,4921.0
2015-08-04,3469.0
2015-08-05,5826.0
2015-08-06,5178.0
2015-08-07,4366.0
2015-08-08,4414.0
2015-08-09,4313.0
2015-08-10,25644.0
2015-08-11,11442.0
2015-08-12,4877.0
2015-08-13,8006.0
2015-08-14,5969.0
2015-08-15,4868.0
2015-08-16,4664.0
2015-08-17,4817.0
2015-08-18,4442.0
2015-08-19,4537.0
2015-08-20,4014.0
2015-08-21,4019.0
2015-08-22,4194.0
2015-08-23,4284.0
2015-08-24,4936.0
2015-08-25,5162.0
2015-08-26,4995.0
2015-08-27,3938.0
2015-08-28,3673.0
2015-08-29,4597.0
2015-08-30,4601.0
2015-08-31,4712.0
2015-09-01,4428.0
2015-09-02,3473.0
2015-09-03,5178.0
2015-09-04,3832.0
2015-09-05,5808.0
2015-09-06,5919.0
2015-09-07,5035.0
2015-09-08,6970.0
2015-09-09,5382.0
2015-09-10,4418.0
2015-09-11,4250.0
2015-09-12,4667.0
2015-09-13,4511.0
2015-09-14,4360.0
2015-09-15,4710.0
2015-09-16,4513.0
2015-09-17,4119.0
2015-09-18,4771.0
2015-09-19,4338.0
2015-09-20,4714.0
